convolution_series,n_convolution,n_dense,dense_series,accuracy,f1_score
Square,6,11,Cube,73.76861803,0.752572116
Square,6,12,Cube,76.97218936,0.802451905
Square,6,13,Cube,79.02530964,0.752443612
Square,6,14,Cube,78.73926764,0.807827379
Square,6,15,Cube,82.30676405,0.806106111
Square,7,5,Cube,69.33940974,0.646769737
Square,7,6,Cube,69.69381132,0.657638969
Square,7,7,Cube,72.1042039,0.702683219
Square,7,8,Cube,73.41810702,0.665324785
Square,7,9,Cube,72.62288216,0.708415823
Square,7,10,Cube,76.08917081,0.71916957
Square,7,11,Cube,77.51264291,0.777035428
Square,7,12,Cube,79.67368896,0.795719168
Square,7,13,Cube,80.38388223,0.814122784
Square,7,14,Cube,82.17706492,0.800341394
Square,7,15,Cube,81.55718138,0.862426401
Square,8,5,Cube,72.03617481,0.667642618
Square,8,6,Cube,73.09113853,0.699937405
Square,8,7,Cube,72.95891734,0.74219919
Square,8,8,Cube,76.5760595,0.713723931
Square,8,9,Cube,78.01047851,0.770931663
Square,8,10,Cube,77.08584435,0.791026423
Square,8,11,Cube,75.63959368,0.754699912
Square,8,12,Cube,79.50563099,0.770859109
Square,8,13,Cube,81.29071391,0.813938362
Square,8,14,Cube,83.31782841,0.830077732
Square,8,15,Cube,86.04529823,0.858319682
Square,9,5,Cube,70.00635456,0.661829649
Square,9,6,Cube,72.3543001,0.712990631
Square,9,7,Cube,74.30780207,0.72847419
Square,9,8,Cube,74.86997762,0.734720766
Square,9,9,Cube,76.51259781,0.736902938
Square,9,10,Cube,78.79816058,0.777150005
Square,9,11,Cube,81.0032861,0.806185747
Square,9,12,Cube,81.60690409,0.840483685
Square,9,13,Cube,84.37449004,0.860276362
Square,9,14,Cube,82.84974973,0.849451213
Square,9,15,Cube,86.41284626,0.859907297
Square,10,5,Cube,73.07617684,0.673875361
Square,10,6,Cube,72.34454058,0.724737615
Square,10,7,Cube,74.34740012,0.750416279
Square,10,8,Cube,76.31929313,0.796014083
Square,10,9,Cube,76.24454343,0.779331169
Square,10,10,Cube,77.92847111,0.814178067
Square,10,11,Cube,80.55516713,0.80777903
Square,10,12,Cube,81.09624858,0.828940806
Square,10,13,Cube,81.71447878,0.870119441
Square,10,14,Cube,85.31600071,0.904322907
Square,10,15,Cube,87.22680914,0.907944006
Square,11,5,Cube,73.72383827,0.757628872
Square,11,6,Cube,76.06093461,0.721262697
Square,11,7,Cube,78.41202582,0.747142267
Square,11,8,Cube,76.74704503,0.795258536
Square,11,9,Cube,80.23101827,0.818387209
Square,11,10,Cube,81.2545202,0.831542839
Square,11,11,Cube,84.53549219,0.799967996
Square,11,12,Cube,86.4776084,0.856755719
Square,11,13,Cube,86.0681396,0.897405813
Square,11,14,Cube,88.66999766,0.911961639
Square,11,15,Cube,89.46837942,0.909221016
Square,12,5,Cube,71.36487932,0.744395777
Square,12,6,Cube,77.00273471,0.745648268
Square,12,7,Cube,80.46653553,0.773791411
Square,12,8,Cube,81.15977866,0.775576023
Square,12,9,Cube,83.99839348,0.78823478
Square,12,10,Cube,82.04229071,0.865844375
Square,12,11,Cube,82.16660761,0.860966996
Square,12,12,Cube,86.26622511,0.886210257
Square,12,13,Cube,85.95976529,0.886494079
Square,12,14,Cube,92.1297895,0.964237405
Square,12,15,Cube,92.43067914,0.953485386
Square,13,5,Cube,78.30706307,0.737161995
Square,13,6,Cube,78.54321019,0.761680402
Square,13,7,Cube,79.79609235,0.784371938
Square,13,8,Cube,80.42928134,0.774952284
Square,13,9,Cube,79.09171354,0.820088109
Square,13,10,Cube,86.77397631,0.852514908
Square,13,11,Cube,85.50136552,0.834765667
Square,13,12,Cube,84.7742049,0.943902183
Square,13,13,Cube,88.98414187,0.896481969
Square,13,14,Cube,91.8638708,0.938012019
Square,13,15,Cube,91.32306323,0.936188797
Square,14,5,Cube,79.48661029,0.797425416
Square,14,6,Cube,80.2731307,0.756971876
Square,14,7,Cube,80.20550342,0.808152654
Square,14,8,Cube,84.18844819,0.823092466
Square,14,9,Cube,84.03855335,0.876735073
Square,14,10,Cube,85.84488534,0.888343842
Square,14,11,Cube,87.25924574,0.873918449
Square,14,12,Cube,88.51973814,0.92946885
Square,14,13,Cube,90.52579701,0.946360634
Square,14,14,Cube,92.8531004,0.990314644
Square,14,15,Cube,92.69784283,0.961306803
Square,15,5,Cube,81.3835705,0.817261219
Square,15,6,Cube,82.50048166,0.794403659
Square,15,7,Cube,83.642193,0.844501938
Square,15,8,Cube,85.79707272,0.849468123
Square,15,9,Cube,86.118179,0.858712282
Square,15,10,Cube,88.95993056,0.874651023
Square,15,11,Cube,90.87711988,0.935092425
Square,15,12,Cube,94.74358635,0.947873777
Square,15,13,Cube,92.48134824,0.943974495
Square,15,14,Cube,92.9922089,0.979967288
Square,15,15,Cube,95.70998202,1.036368081
Square,5,5,Prime Numbers,60.87558434,0.61738198
Square,5,6,Prime Numbers,67.61681444,0.646129512
Square,5,7,Prime Numbers,68.32767006,0.628179035
Square,5,8,Prime Numbers,70.40075205,0.671239666
Square,5,9,Prime Numbers,71.96394432,0.689126745
Square,5,10,Prime Numbers,75.32847503,0.688359873
Square,5,11,Prime Numbers,73.23689802,0.695568781
Square,5,12,Prime Numbers,74.77006696,0.783617543
Square,5,13,Prime Numbers,77.83745402,0.763579824
Square,5,14,Prime Numbers,78.10750477,0.775875623
Square,5,15,Prime Numbers,80.14665921,0.755028961
Square,6,5,Prime Numbers,64.55488089,0.6232826
Square,6,6,Prime Numbers,70.55336613,0.594532659
Square,6,7,Prime Numbers,71.19020815,0.663452229
Square,6,8,Prime Numbers,70.66872911,0.675344971
Square,6,9,Prime Numbers,72.38463818,0.688578087
Square,6,10,Prime Numbers,72.5741721,0.700935162
Square,6,11,Prime Numbers,77.25994056,0.754073677
Square,6,12,Prime Numbers,77.78971863,0.782718543
Square,6,13,Prime Numbers,77.49476309,0.789272946
Square,6,14,Prime Numbers,81.8227841,0.812679436
Square,6,15,Prime Numbers,82.90684756,0.854554606
Square,7,5,Prime Numbers,68.30346343,0.629643891
Square,7,6,Prime Numbers,70.60862827,0.647630395
Square,7,7,Prime Numbers,69.01368696,0.697017251
Square,7,8,Prime Numbers,70.32515824,0.651710621
Square,7,9,Prime Numbers,74.48324886,0.716627283
Square,7,10,Prime Numbers,74.75252444,0.751442171
Square,7,11,Prime Numbers,77.15057444,0.759741416
Square,7,12,Prime Numbers,75.08968034,0.788090038
Square,7,13,Prime Numbers,80.5261539,0.809233532
Square,7,14,Prime Numbers,78.53293224,0.818254347
Square,7,15,Prime Numbers,85.03855381,0.835818343
Square,8,5,Prime Numbers,69.40507171,0.641186019
Square,8,6,Prime Numbers,70.14969003,0.679599996
Square,8,7,Prime Numbers,73.21323905,0.710507265
Square,8,8,Prime Numbers,73.25863732,0.715081604
Square,8,9,Prime Numbers,73.95503188,0.71001767
Square,8,10,Prime Numbers,74.2059528,0.772530905
Square,8,11,Prime Numbers,76.30514331,0.780709308
Square,8,12,Prime Numbers,79.216029,0.805165584
Square,8,13,Prime Numbers,81.75968968,0.819385417
Square,8,14,Prime Numbers,79.22223455,0.808619483
Square,8,15,Prime Numbers,86.52448284,0.887291371
Square,9,5,Prime Numbers,70.36109473,0.701814252
Square,9,6,Prime Numbers,74.26443932,0.712664774
Square,9,7,Prime Numbers,73.28443852,0.724056419
Square,9,8,Prime Numbers,75.96510874,0.780433278
Square,9,9,Prime Numbers,77.58300672,0.768744425
Square,9,10,Prime Numbers,82.27600242,0.826633578
Square,9,11,Prime Numbers,79.67976862,0.798449821
Square,9,12,Prime Numbers,81.89426014,0.830440733
Square,9,13,Prime Numbers,82.25303785,0.861282489
Square,9,14,Prime Numbers,84.16617105,0.890738463
Square,9,15,Prime Numbers,85.63084516,0.840535156
Square,10,5,Prime Numbers,72.46014739,0.699546147
Square,10,6,Prime Numbers,73.83461654,0.725046151
Square,10,7,Prime Numbers,73.97774743,0.702101834
Square,10,8,Prime Numbers,79.27945301,0.729357059
Square,10,9,Prime Numbers,79.67337245,0.776932486
Square,10,10,Prime Numbers,78.87351682,0.806514258
Square,10,11,Prime Numbers,82.37380517,0.795035423
Square,10,12,Prime Numbers,84.05914349,0.808695177
Square,10,13,Prime Numbers,84.71112266,0.830399779
Square,10,14,Prime Numbers,86.31540376,0.877061944
Square,10,15,Prime Numbers,87.45609483,0.887291346
Square,11,5,Prime Numbers,73.86387945,0.73850267
Square,11,6,Prime Numbers,74.85698346,0.731341616
Square,11,7,Prime Numbers,77.50212212,0.763686664
Square,11,8,Prime Numbers,79.27131566,0.751203448
Square,11,9,Prime Numbers,81.48677949,0.81313798
Square,11,10,Prime Numbers,80.91447271,0.804147519
Square,11,11,Prime Numbers,83.46354394,0.82287685
Square,11,12,Prime Numbers,85.08157626,0.851323753
Square,11,13,Prime Numbers,86.49840589,0.876065919
Square,11,14,Prime Numbers,89.4044543,0.931183243
Square,11,15,Prime Numbers,87.30842141,0.95306845
Square,12,5,Prime Numbers,78.12769524,0.731410179
Square,12,6,Prime Numbers,79.45790363,0.761784105
Square,12,7,Prime Numbers,78.46926966,0.781032986
Square,12,8,Prime Numbers,77.65052403,0.79466377
Square,12,9,Prime Numbers,82.37453471,0.861437883
Square,12,10,Prime Numbers,81.59043899,0.850488073
Square,12,11,Prime Numbers,83.71784879,0.857006201
Square,12,12,Prime Numbers,87.9777352,0.875828712
Square,12,13,Prime Numbers,85.01091415,0.879418655
Square,12,14,Prime Numbers,90.77526417,0.913209681
Square,12,15,Prime Numbers,92.6431434,0.898728417
Square,13,5,Prime Numbers,77.8177499,0.770117722
Square,13,6,Prime Numbers,80.94838005,0.754973679
Square,13,7,Prime Numbers,83.17030842,0.813475708
Square,13,8,Prime Numbers,82.29389618,0.809433473
Square,13,9,Prime Numbers,82.592986,0.830428774
Square,13,10,Prime Numbers,85.64502893,0.866733013
Square,13,11,Prime Numbers,83.43818596,0.929654401
Square,13,12,Prime Numbers,87.13012049,0.887602855
Square,13,13,Prime Numbers,89.35710375,0.915217155
Square,13,14,Prime Numbers,93.09268398,0.906656801
Square,13,15,Prime Numbers,91.38544784,0.957284312
Square,14,5,Prime Numbers,80.10208801,0.78344109
Square,14,6,Prime Numbers,81.1334144,0.818197484
Square,14,7,Prime Numbers,81.11827729,0.845729626
Square,14,8,Prime Numbers,83.6863647,0.80087489
Square,14,9,Prime Numbers,83.95104015,0.830801028
Square,14,10,Prime Numbers,83.67950247,0.916125362
Square,14,11,Prime Numbers,87.77037699,0.900810619
Square,14,12,Prime Numbers,87.90941871,0.975098527
Square,14,13,Prime Numbers,89.95749357,0.954522876
Square,14,14,Prime Numbers,93.22515017,0.986077334
Square,14,15,Prime Numbers,91.76346194,1.020555358
Square,15,5,Prime Numbers,80.27893229,0.810321667
Square,15,6,Prime Numbers,81.44782763,0.806113237
Square,15,7,Prime Numbers,81.62778931,0.810551078
Square,15,8,Prime Numbers,87.22367028,0.811760859
Square,15,9,Prime Numbers,85.73031643,0.879153447
Square,15,10,Prime Numbers,87.36514615,0.897318068
Square,15,11,Prime Numbers,89.46404024,0.932874646
Square,15,12,Prime Numbers,90.66399117,0.946909009
Square,15,13,Prime Numbers,91.75139554,0.963635
Square,15,14,Prime Numbers,91.91947879,0.983397742
Square,15,15,Prime Numbers,93.40519837,1.009378367
Square,5,5,Ramanujan Summation,65.40166439,0.590176973
Square,5,6,Ramanujan Summation,64.5726406,0.615129757
Square,5,7,Ramanujan Summation,66.52735965,0.674253164
Square,5,8,Ramanujan Summation,70.40551914,0.675108817
Square,5,9,Ramanujan Summation,71.56195242,0.654286808
Square,5,10,Ramanujan Summation,73.58012894,0.665411103
Square,5,11,Ramanujan Summation,74.96047562,0.716477344
Square,5,12,Ramanujan Summation,74.95811027,0.693993174
Square,5,13,Ramanujan Summation,76.92133619,0.765388706
Square,5,14,Ramanujan Summation,78.64573146,0.778774978
Square,5,15,Ramanujan Summation,78.70326813,0.781591326
Square,6,5,Ramanujan Summation,66.56706031,0.621714093
Square,6,6,Ramanujan Summation,67.47406746,0.653731396
Square,6,7,Ramanujan Summation,70.60927878,0.682108801
Square,6,8,Ramanujan Summation,72.12734652,0.688474432
Square,6,9,Ramanujan Summation,72.44258687,0.683536522
Square,6,10,Ramanujan Summation,75.04697659,0.710816702
Square,6,11,Ramanujan Summation,75.34956382,0.757301558
Square,6,12,Ramanujan Summation,75.36651601,0.740051548
Square,6,13,Ramanujan Summation,76.89983914,0.813398901
Square,6,14,Ramanujan Summation,79.09830707,0.788371511
Square,6,15,Ramanujan Summation,80.9419591,0.812355334
Square,7,5,Ramanujan Summation,68.16121048,0.632735192
Square,7,6,Ramanujan Summation,69.46515547,0.665432611
Square,7,7,Ramanujan Summation,68.00558806,0.644041451
Square,7,8,Ramanujan Summation,73.41693329,0.721322969
Square,7,9,Ramanujan Summation,77.60245076,0.702208731
Square,7,10,Ramanujan Summation,73.458819,0.771254642
Square,7,11,Ramanujan Summation,77.03485496,0.785390814
Square,7,12,Ramanujan Summation,77.47105881,0.795536801
Square,7,13,Ramanujan Summation,80.83847376,0.82399877
Square,7,14,Ramanujan Summation,78.83353277,0.815819604
Square,7,15,Ramanujan Summation,81.90563148,0.841278468
Square,8,5,Ramanujan Summation,68.64629826,0.666615237
Square,8,6,Ramanujan Summation,71.90537231,0.704694502
Square,8,7,Ramanujan Summation,75.90707775,0.713519881
Square,8,8,Ramanujan Summation,74.99244394,0.730652447
Square,8,9,Ramanujan Summation,74.85485364,0.746088734
Square,8,10,Ramanujan Summation,77.33432878,0.761120688
Square,8,11,Ramanujan Summation,80.03969367,0.792779181
Square,8,12,Ramanujan Summation,81.29754686,0.796992732
Square,8,13,Ramanujan Summation,81.36481923,0.790499074
Square,8,14,Ramanujan Summation,80.27540996,0.803536136
Square,8,15,Ramanujan Summation,83.76791117,0.838784025
Square,9,5,Ramanujan Summation,68.25571696,0.684154143
Square,9,6,Ramanujan Summation,73.29797184,0.665711642
Square,9,7,Ramanujan Summation,73.413897,0.725319588
Square,9,8,Ramanujan Summation,75.7439462,0.743775787
Square,9,9,Ramanujan Summation,77.68590408,0.751601751
Square,9,10,Ramanujan Summation,75.50825772,0.774962165
Square,9,11,Ramanujan Summation,77.19827075,0.843756753
Square,9,12,Ramanujan Summation,83.92357953,0.789419318
Square,9,13,Ramanujan Summation,80.73583254,0.817823817
Square,9,14,Ramanujan Summation,85.09579422,0.862585698
Square,9,15,Ramanujan Summation,90.96849655,0.882831179
Square,10,5,Ramanujan Summation,73.44480674,0.719541484
Square,10,6,Ramanujan Summation,72.89861964,0.701052149
Square,10,7,Ramanujan Summation,75.77366528,0.754323458
Square,10,8,Ramanujan Summation,75.68158203,0.739635415
Square,10,9,Ramanujan Summation,76.89812711,0.777907959
Square,10,10,Ramanujan Summation,79.5749033,0.781668446
Square,10,11,Ramanujan Summation,79.9906848,0.827358802
Square,10,12,Ramanujan Summation,83.83601818,0.801075667
Square,10,13,Ramanujan Summation,83.09131513,0.827360497
Square,10,14,Ramanujan Summation,85.28610433,0.873874343
Square,10,15,Ramanujan Summation,86.27515936,0.890822457
Square,11,5,Ramanujan Summation,73.5262045,0.717556844
Square,11,6,Ramanujan Summation,76.49361887,0.766245385
Square,11,7,Ramanujan Summation,75.5385387,0.755451882
Square,11,8,Ramanujan Summation,78.5886742,0.79679608
Square,11,9,Ramanujan Summation,80.41070859,0.799247122
Square,11,10,Ramanujan Summation,82.3722632,0.859298682
Square,11,11,Ramanujan Summation,85.10758313,0.830914215
Square,11,12,Ramanujan Summation,83.34133543,0.891856541
Square,11,13,Ramanujan Summation,83.57598398,0.886884617
Square,11,14,Ramanujan Summation,83.31449018,0.883846843
Square,11,15,Ramanujan Summation,88.60330522,0.904246691
Square,12,5,Ramanujan Summation,72.84613547,0.742473951
Square,12,6,Ramanujan Summation,79.03502206,0.730462269
Square,12,7,Ramanujan Summation,74.31697818,0.783906749
Square,12,8,Ramanujan Summation,80.28968061,0.7964673
Square,12,9,Ramanujan Summation,80.87973881,0.817111531
Square,12,10,Ramanujan Summation,83.5059804,0.830761617
Square,12,11,Ramanujan Summation,86.47932673,0.889248808
Square,12,12,Ramanujan Summation,88.89335066,0.884488384
Square,12,13,Ramanujan Summation,90.26431751,0.923409255
Square,12,14,Ramanujan Summation,88.73541448,0.900702074
Square,12,15,Ramanujan Summation,92.5625258,0.916839626
Square,13,5,Ramanujan Summation,77.44939411,0.788960576
Square,13,6,Ramanujan Summation,78.95054498,0.771545248
Square,13,7,Ramanujan Summation,81.29666318,0.80468831
Square,13,8,Ramanujan Summation,81.84632273,0.813907736
Square,13,9,Ramanujan Summation,83.61787961,0.860229611
Square,13,10,Ramanujan Summation,84.8582469,0.847318444
Square,13,11,Ramanujan Summation,87.5614913,0.909329664
Square,13,12,Ramanujan Summation,88.56051242,0.880021546
Square,13,13,Ramanujan Summation,89.59781132,0.912034485
Square,13,14,Ramanujan Summation,90.15228939,0.922147957
Square,13,15,Ramanujan Summation,93.92178284,0.947110115
Square,14,5,Ramanujan Summation,81.50392167,0.801469182
Square,14,6,Ramanujan Summation,80.65088078,0.803446609
Square,14,7,Ramanujan Summation,83.07432742,0.77894587
Square,14,8,Ramanujan Summation,83.3294549,0.83196089
Square,14,9,Ramanujan Summation,86.73167043,0.861058415
Square,14,10,Ramanujan Summation,86.49504827,0.889185055
Square,14,11,Ramanujan Summation,86.75380443,0.893769902
Square,14,12,Ramanujan Summation,90.51863935,0.905891563
Square,14,13,Ramanujan Summation,89.28650836,0.966624734
Square,14,14,Ramanujan Summation,91.49369919,0.920545407
Square,14,15,Ramanujan Summation,91.73112385,0.958495453
Square,15,5,Ramanujan Summation,83.38727367,0.793329663
Square,15,6,Ramanujan Summation,81.14303197,0.809436169
Square,15,7,Ramanujan Summation,82.11441794,0.81914384
Square,15,8,Ramanujan Summation,83.99668691,0.88744229
Square,15,9,Ramanujan Summation,85.07975274,0.845228916
Square,15,10,Ramanujan Summation,88.07133194,0.892362983
Square,15,11,Ramanujan Summation,90.18986877,0.904266143
Square,15,12,Ramanujan Summation,89.95977439,0.942906371
Square,15,13,Ramanujan Summation,91.25283873,0.998099009
Square,15,14,Ramanujan Summation,94.15985276,0.969749865
Square,15,15,Ramanujan Summation,94.29455767,0.995497673
Square,5,5,Triangular Numbers,64.83842237,0.628943082
Square,5,6,Triangular Numbers,66.05884072,0.62802128
Square,5,7,Triangular Numbers,69.89406634,0.635482345
Square,5,8,Triangular Numbers,69.71939002,0.653735189
Square,5,9,Triangular Numbers,73.21154682,0.660832851
Square,5,10,Triangular Numbers,73.78482032,0.688670322
Square,5,11,Triangular Numbers,72.37500406,0.694406958
Square,5,12,Triangular Numbers,77.60582192,0.749474484
Square,5,13,Triangular Numbers,77.94198139,0.751473365
Square,5,14,Triangular Numbers,78.5786767,0.781601806
Square,5,15,Triangular Numbers,81.62518489,0.787590192
Square,6,5,Triangular Numbers,65.42140191,0.634472869
Square,6,6,Triangular Numbers,65.99339929,0.624630654
Square,6,7,Triangular Numbers,69.01621845,0.678985366
Square,6,8,Triangular Numbers,73.0223039,0.709412328
Square,6,9,Triangular Numbers,73.76108602,0.706965498
Square,6,10,Triangular Numbers,72.82530356,0.713197611
Square,6,11,Triangular Numbers,74.85048847,0.757760043
Square,6,12,Triangular Numbers,76.16727373,0.753619353
Square,6,13,Triangular Numbers,80.15356316,0.779599211
Square,6,14,Triangular Numbers,81.76810648,0.833892584
Square,6,15,Triangular Numbers,80.92844366,0.804771653
Square,7,5,Triangular Numbers,66.93770182,0.63595763
Square,7,6,Triangular Numbers,69.65917369,0.690752484
Square,7,7,Triangular Numbers,68.44998021,0.70502815
Square,7,8,Triangular Numbers,73.2442278,0.676667521
Square,7,9,Triangular Numbers,76.17191882,0.734756502
Square,7,10,Triangular Numbers,73.95298696,0.745510711
Square,7,11,Triangular Numbers,76.26291532,0.767465694
Square,7,12,Triangular Numbers,78.74392784,0.774756603
Square,7,13,Triangular Numbers,80.51510731,0.803629402
Square,7,14,Triangular Numbers,79.76298972,0.795306964
Square,7,15,Triangular Numbers,83.41428733,0.857573114
Square,8,5,Triangular Numbers,68.9002866,0.617264421
Square,8,6,Triangular Numbers,71.52590001,0.697457236
Square,8,7,Triangular Numbers,69.97232921,0.696742744
Square,8,8,Triangular Numbers,74.96625508,0.714104636
Square,8,9,Triangular Numbers,74.82373126,0.744003479
Square,8,10,Triangular Numbers,77.06931873,0.754341104
Square,8,11,Triangular Numbers,79.48281299,0.762312939
Square,8,12,Triangular Numbers,81.93875263,0.841680424
Square,8,13,Triangular Numbers,82.88686991,0.846782689
Square,8,14,Triangular Numbers,83.1988945,0.861464718
Square,8,15,Triangular Numbers,85.43485081,0.88529495
Square,9,5,Triangular Numbers,73.38052191,0.675128561
Square,9,6,Triangular Numbers,71.54596924,0.654388534
Square,9,7,Triangular Numbers,72.48583519,0.68672808
Square,9,8,Triangular Numbers,74.28382997,0.740888834
Square,9,9,Triangular Numbers,76.45346024,0.752864489
Square,9,10,Triangular Numbers,78.30073614,0.796657221
Square,9,11,Triangular Numbers,77.75813385,0.808107325
Square,9,12,Triangular Numbers,80.22940345,0.830499721
Square,9,13,Triangular Numbers,83.84304973,0.820054493
Square,9,14,Triangular Numbers,83.11465667,0.84285129
Square,9,15,Triangular Numbers,84.87807846,0.913095254
Square,10,5,Triangular Numbers,72.20054382,0.716496273
Square,10,6,Triangular Numbers,73.78333061,0.711435109
Square,10,7,Triangular Numbers,76.67407336,0.769145622
Square,10,8,Triangular Numbers,75.77118575,0.758940462
Square,10,9,Triangular Numbers,77.86060938,0.794877576
Square,10,10,Triangular Numbers,81.95280364,0.78876129
Square,10,11,Triangular Numbers,82.48279259,0.843369628
Square,10,12,Triangular Numbers,82.96354375,0.810398466
Square,10,13,Triangular Numbers,84.54933389,0.85983354
Square,10,14,Triangular Numbers,87.75382158,0.898230852
Square,10,15,Triangular Numbers,87.17670248,0.876997103
Square,11,5,Triangular Numbers,72.75475913,0.702382457
Square,11,6,Triangular Numbers,77.36019111,0.70616606
Square,11,7,Triangular Numbers,75.23424532,0.755780715
Square,11,8,Triangular Numbers,79.89331803,0.796617054
Square,11,9,Triangular Numbers,81.12398153,0.801864227
Square,11,10,Triangular Numbers,85.5582547,0.769671288
Square,11,11,Triangular Numbers,84.36177851,0.862818895
Square,11,12,Triangular Numbers,83.79119059,0.836589952
Square,11,13,Triangular Numbers,86.99295843,0.880887
Square,11,14,Triangular Numbers,86.99105192,0.878534729
Square,11,15,Triangular Numbers,86.71611461,0.890780994
Square,12,5,Triangular Numbers,73.64465267,0.744019465
Square,12,6,Triangular Numbers,76.82415931,0.767088897
Square,12,7,Triangular Numbers,79.82876841,0.79143727
Square,12,8,Triangular Numbers,82.28110586,0.806872672
Square,12,9,Triangular Numbers,81.73397681,0.814670663
Square,12,10,Triangular Numbers,83.68964924,0.856258545
Square,12,11,Triangular Numbers,84.68014401,0.851429545
Square,12,12,Triangular Numbers,86.43671832,0.880586019
Square,12,13,Triangular Numbers,89.20435211,0.963961128
Square,12,14,Triangular Numbers,87.31591546,0.920076599
Square,12,15,Triangular Numbers,89.48423672,0.950635041
Square,13,5,Triangular Numbers,78.08722106,0.748916359
Square,13,6,Triangular Numbers,76.35154927,0.785365134
Square,13,7,Triangular Numbers,83.3490751,0.814377481
Square,13,8,Triangular Numbers,81.69565961,0.826447635
Square,13,9,Triangular Numbers,85.58697743,0.874072548
Square,13,10,Triangular Numbers,85.53884197,0.900835106
Square,13,11,Triangular Numbers,84.00855155,0.888849535
Square,13,12,Triangular Numbers,90.43669929,0.88452326
Square,13,13,Triangular Numbers,89.63585784,0.924964764
Square,13,14,Triangular Numbers,89.01714981,0.957633414
Square,13,15,Triangular Numbers,91.24585554,0.952918895
Square,14,5,Triangular Numbers,78.03833289,0.775934042
Square,14,6,Triangular Numbers,81.57040183,0.830803128
Square,14,7,Triangular Numbers,81.82564284,0.834503658
Square,14,8,Triangular Numbers,83.52611181,0.848582982
Square,14,9,Triangular Numbers,81.69635551,0.865366533
Square,14,10,Triangular Numbers,86.40391177,0.857188957
Square,14,11,Triangular Numbers,87.94972784,0.899066478
Square,14,12,Triangular Numbers,88.66395533,0.909263536
Square,14,13,Triangular Numbers,89.65723851,0.917630613
Square,14,14,Triangular Numbers,94.29391546,0.96332479
Square,14,15,Triangular Numbers,96.13309584,0.979193354
Square,15,5,Triangular Numbers,81.26354422,0.791988688
Square,15,6,Triangular Numbers,84.00712256,0.803764362
Square,15,7,Triangular Numbers,82.46616007,0.853718483
Square,15,8,Triangular Numbers,85.01523687,0.850450114
Square,15,9,Triangular Numbers,86.17788842,0.867858704
Square,15,10,Triangular Numbers,92.58550915,0.901345653
Square,15,11,Triangular Numbers,89.56980341,0.91754023
Square,15,12,Triangular Numbers,89.10717038,0.95381957
Square,15,13,Triangular Numbers,93.29174672,0.972120622
Square,15,14,Triangular Numbers,92.66652195,0.958742408
Square,15,15,Triangular Numbers,94.62962887,0.989060958
Cube,5,5,Fibonacci,63.24469704,0.603462488
Cube,5,6,Fibonacci,68.33868004,0.615833539
Cube,5,7,Fibonacci,67.9549218,0.6555455
Cube,5,8,Fibonacci,67.11116839,0.632007456
Cube,5,9,Fibonacci,74.67361529,0.665287094
Cube,5,10,Fibonacci,74.25807218,0.71984982
Cube,5,11,Fibonacci,74.55467838,0.700877065
Cube,5,12,Fibonacci,76.89338689,0.690419153
Cube,5,13,Fibonacci,73.24239733,0.754678669
Cube,5,14,Fibonacci,81.48608357,0.78766606
Cube,5,15,Fibonacci,75.90316805,0.803782675
Cube,6,5,Fibonacci,66.84809721,0.610668695
Cube,6,6,Fibonacci,69.34670844,0.603571209
Cube,6,7,Fibonacci,71.71328388,0.640508407
Cube,6,8,Fibonacci,70.96473246,0.709896705
Cube,6,9,Fibonacci,73.54951877,0.674270781
Cube,6,10,Fibonacci,71.43344659,0.717628512
Cube,6,11,Fibonacci,73.81944822,0.741933329
Cube,6,12,Fibonacci,77.22683882,0.790592718
Cube,6,13,Fibonacci,77.8894724,0.747930884
Cube,6,14,Fibonacci,79.63409656,0.779751041
Cube,6,15,Fibonacci,81.37975338,0.839230584
Cube,7,5,Fibonacci,69.68338029,0.648467599
Cube,7,6,Fibonacci,69.58345572,0.684203474
Cube,7,7,Fibonacci,71.01060122,0.660728412
Cube,7,8,Fibonacci,73.29410968,0.692704416
Cube,7,9,Fibonacci,72.90363269,0.738181067
Cube,7,10,Fibonacci,78.91610404,0.755878025
Cube,7,11,Fibonacci,75.74831419,0.756584188
Cube,7,12,Fibonacci,78.1489035,0.759763315
Cube,7,13,Fibonacci,82.14018107,0.787876107
Cube,7,14,Fibonacci,79.76877883,0.789819799
Cube,7,15,Fibonacci,81.49391816,0.86501871
Cube,8,5,Fibonacci,70.31747588,0.679439027
Cube,8,6,Fibonacci,70.79216815,0.698270406
Cube,8,7,Fibonacci,72.70683915,0.688862243
Cube,8,8,Fibonacci,75.09468558,0.724932629
Cube,8,9,Fibonacci,73.39545349,0.751824767
Cube,8,10,Fibonacci,78.24226075,0.746560112
Cube,8,11,Fibonacci,81.10221999,0.751262781
Cube,8,12,Fibonacci,78.28697848,0.841221448
Cube,8,13,Fibonacci,82.15398244,0.830668265
Cube,8,14,Fibonacci,79.47333556,0.862894125
Cube,8,15,Fibonacci,83.12258135,0.848568831
Cube,9,5,Fibonacci,72.14274765,0.679462986
Cube,9,6,Fibonacci,73.17051554,0.682667993
Cube,9,7,Fibonacci,74.61665243,0.726415294
Cube,9,8,Fibonacci,75.67759966,0.737180647
Cube,9,9,Fibonacci,74.10938489,0.767184285
Cube,9,10,Fibonacci,79.19890265,0.789585663
Cube,9,11,Fibonacci,81.94026425,0.80918158
Cube,9,12,Fibonacci,81.67490337,0.81435833
