convolution_series,n_convolution,n_dense,dense_series,accuracy,f1_score
Square,7,11,Cube,74.89157565,0.735203965
Square,7,12,Cube,78.26024834,0.763170542
Square,7,13,Cube,80.19390981,0.805512961
Square,7,14,Cube,82.32767917,0.842108814
Square,7,15,Cube,82.97736092,0.82426019
Square,8,5,Cube,69.60882541,0.707845976
Square,8,6,Cube,71.40509693,0.681635396
Square,8,7,Cube,71.87360744,0.714943937
Square,8,8,Cube,72.70737338,0.732300511
Square,8,9,Cube,73.15260318,0.747831314
Square,8,10,Cube,79.80495205,0.759102308
Square,8,11,Cube,76.61605965,0.785885061
Square,8,12,Cube,80.70359205,0.837894189
Square,8,13,Cube,80.65458272,0.809999023
Square,8,14,Cube,81.83709298,0.811963695
Square,8,15,Cube,84.26676953,0.848646108
Square,9,5,Cube,70.79661265,0.665663304
Square,9,6,Cube,71.27830797,0.717362536
Square,9,7,Cube,72.72602902,0.71354372
Square,9,8,Cube,75.07764176,0.756179503
Square,9,9,Cube,74.55824217,0.755593899
Square,9,10,Cube,77.35920687,0.798855355
Square,9,11,Cube,79.95563347,0.827686557
Square,9,12,Cube,83.55629963,0.816847281
Square,9,13,Cube,83.10777634,0.850002134
Square,9,14,Cube,84.09150251,0.874042382
Square,9,15,Cube,85.92987205,0.865790285
Square,10,5,Cube,71.66482038,0.701756529
Square,10,6,Cube,72.22868336,0.70218536
Square,10,7,Cube,75.64111541,0.740236021
Square,10,8,Cube,79.87884256,0.774124295
Square,10,9,Cube,77.5731967,0.753311725
Square,10,10,Cube,80.16533612,0.803060541
Square,10,11,Cube,79.85263119,0.802544055
Square,10,12,Cube,87.02496631,0.806136486
Square,10,13,Cube,87.20945697,0.839049474
Square,10,14,Cube,86.58012548,0.878329165
Square,10,15,Cube,87.05069624,0.872584152
Square,11,5,Cube,73.75822974,0.694591889
Square,11,6,Cube,75.91536187,0.742458427
Square,11,7,Cube,77.63315258,0.766636722
Square,11,8,Cube,81.17040686,0.766319698
Square,11,9,Cube,82.88677514,0.837758047
Square,11,10,Cube,81.13427203,0.807762409
Square,11,11,Cube,83.94502491,0.833623679
Square,11,12,Cube,84.61044013,0.896602636
Square,11,13,Cube,86.64331112,0.878794901
Square,11,14,Cube,86.61101686,0.926899555
Square,11,15,Cube,88.60760214,0.926684036
Square,12,5,Cube,74.63175315,0.776771317
Square,12,6,Cube,78.2215772,0.770340534
Square,12,7,Cube,75.44275166,0.790533403
Square,12,8,Cube,80.22514874,0.790787739
Square,12,9,Cube,80.41519734,0.819536548
Square,12,10,Cube,84.22853044,0.835396529
Square,12,11,Cube,82.53401452,0.879685435
Square,12,12,Cube,83.79961462,0.889008799
Square,12,13,Cube,85.34370413,0.886352575
Square,12,14,Cube,88.34768831,0.921320184
Square,12,15,Cube,90.65877691,0.930681257
Square,13,5,Cube,74.4421703,0.759201358
Square,13,6,Cube,80.58574594,0.786463333
Square,13,7,Cube,81.0865916,0.837007117
Square,13,8,Cube,81.59448851,0.851041747
Square,13,9,Cube,82.48473096,0.794735941
Square,13,10,Cube,83.89491405,0.885004682
Square,13,11,Cube,85.05532792,0.900803088
Square,13,12,Cube,86.57460717,0.898873276
Square,13,13,Cube,88.00365575,0.926130495
Square,13,14,Cube,92.7044023,0.947302371
Square,13,15,Cube,93.15745787,0.964564362
Square,14,5,Cube,80.41176163,0.790891962
Square,14,6,Cube,81.01812543,0.82612458
Square,14,7,Cube,80.09072357,0.800689094
Square,14,8,Cube,84.82264564,0.824884034
Square,14,9,Cube,81.85912202,0.89317833
Square,14,10,Cube,85.58183531,0.886139136
Square,14,11,Cube,88.62354197,0.915785849
Square,14,12,Cube,89.19987961,0.916527684
Square,14,13,Cube,89.56005389,0.925752568
Square,14,14,Cube,88.67089142,0.958060253
Square,14,15,Cube,93.06577238,0.974504738
Square,15,5,Cube,77.57001848,0.802599276
Square,15,6,Cube,80.03726232,0.798968852
Square,15,7,Cube,83.35346161,0.860974273
Square,15,8,Cube,81.3340746,0.9018725
Square,15,9,Cube,88.4195359,0.892628703
Square,15,10,Cube,87.4341356,0.872494275
Square,15,11,Cube,88.88690159,0.918908674
Square,15,12,Cube,89.48641023,0.935578216
Square,15,13,Cube,91.00381611,0.968426231
Square,15,14,Cube,92.6353701,0.977541732
Square,15,15,Cube,95.4919337,0.999524211
Square,5,5,Prime Numbers,61.99297912,0.625656141
Square,5,6,Prime Numbers,68.04068177,0.622741105
Square,5,7,Prime Numbers,67.83755453,0.652956028
Square,5,8,Prime Numbers,70.61367917,0.664350512
Square,5,9,Prime Numbers,70.80084744,0.680221457
Square,5,10,Prime Numbers,72.90470111,0.71621344
Square,5,11,Prime Numbers,75.21806526,0.714566736
Square,5,12,Prime Numbers,73.98675451,0.708109558
Square,5,13,Prime Numbers,79.28784987,0.773713195
Square,5,14,Prime Numbers,76.42079078,0.774919782
Square,5,15,Prime Numbers,79.5814304,0.819803502
Square,6,5,Prime Numbers,68.67287843,0.621694604
Square,6,6,Prime Numbers,65.71356577,0.643111587
Square,6,7,Prime Numbers,69.602871,0.643701855
Square,6,8,Prime Numbers,71.22620579,0.692513885
Square,6,9,Prime Numbers,70.30506818,0.692150718
Square,6,10,Prime Numbers,72.5722389,0.714771191
Square,6,11,Prime Numbers,75.35426122,0.749783873
Square,6,12,Prime Numbers,76.84250283,0.74858695
Square,6,13,Prime Numbers,79.19281449,0.760064877
Square,6,14,Prime Numbers,80.60208834,0.780499657
Square,6,15,Prime Numbers,82.57028773,0.796504003
Square,7,5,Prime Numbers,68.44829564,0.661661381
Square,7,6,Prime Numbers,70.15086683,0.651305743
Square,7,7,Prime Numbers,69.68242084,0.710395878
Square,7,8,Prime Numbers,74.32981243,0.6952632
Square,7,9,Prime Numbers,70.7752047,0.722078145
Square,7,10,Prime Numbers,77.45368756,0.733874995
Square,7,11,Prime Numbers,74.93206324,0.733531976
Square,7,12,Prime Numbers,78.14651404,0.787222883
Square,7,13,Prime Numbers,79.33554127,0.76625918
Square,7,14,Prime Numbers,81.37445181,0.817267754
Square,7,15,Prime Numbers,84.28610459,0.837756346
Square,8,5,Prime Numbers,69.99862168,0.682560767
Square,8,6,Prime Numbers,71.83865428,0.662051265
Square,8,7,Prime Numbers,73.08045445,0.709270035
Square,8,8,Prime Numbers,74.95840742,0.707947647
Square,8,9,Prime Numbers,75.75384246,0.732447467
Square,8,10,Prime Numbers,78.31391769,0.753726828
Square,8,11,Prime Numbers,79.41012351,0.763325515
Square,8,12,Prime Numbers,78.59151237,0.790922898
Square,8,13,Prime Numbers,80.94487219,0.807690261
Square,8,14,Prime Numbers,84.40862224,0.83389869
Square,8,15,Prime Numbers,85.1154031,0.857141391
Square,9,5,Prime Numbers,70.690834,0.67724073
Square,9,6,Prime Numbers,71.97994356,0.694738133
Square,9,7,Prime Numbers,74.11466667,0.707357371
Square,9,8,Prime Numbers,77.15519565,0.726501451
Square,9,9,Prime Numbers,80.3951659,0.759751268
Square,9,10,Prime Numbers,79.48271173,0.784254483
Square,9,11,Prime Numbers,80.79623742,0.807756819
Square,9,12,Prime Numbers,81.6517301,0.816938757
Square,9,13,Prime Numbers,82.00014968,0.856802326
Square,9,14,Prime Numbers,86.08319895,0.847033591
Square,9,15,Prime Numbers,84.51891537,0.853156904
Square,10,5,Prime Numbers,73.88788874,0.699229373
Square,10,6,Prime Numbers,75.61161087,0.705131381
Square,10,7,Prime Numbers,76.40736408,0.747380532
Square,10,8,Prime Numbers,77.8876804,0.772942891
Square,10,9,Prime Numbers,77.91297536,0.743462751
Square,10,10,Prime Numbers,79.45645968,0.804171392
Square,10,11,Prime Numbers,79.93264685,0.847435657
Square,10,12,Prime Numbers,84.17734059,0.817471694
Square,10,13,Prime Numbers,85.02598449,0.839811541
Square,10,14,Prime Numbers,85.10046384,0.89871749
Square,10,15,Prime Numbers,86.65287486,0.899528644
Square,11,5,Prime Numbers,75.11186576,0.732735123
Square,11,6,Prime Numbers,74.21227103,0.766483831
Square,11,7,Prime Numbers,78.8172974,0.776365008
Square,11,8,Prime Numbers,81.60581546,0.794101881
Square,11,9,Prime Numbers,80.14559567,0.813782082
Square,11,10,Prime Numbers,81.27987925,0.818446955
Square,11,11,Prime Numbers,84.49283612,0.852401059
Square,11,12,Prime Numbers,84.8112572,0.836707353
Square,11,13,Prime Numbers,84.36772346,0.90146839
Square,11,14,Prime Numbers,89.75004169,0.87143016
Square,11,15,Prime Numbers,88.59651522,0.901956116
Square,12,5,Prime Numbers,73.85122493,0.731830219
Square,12,6,Prime Numbers,77.86788256,0.766625436
Square,12,7,Prime Numbers,77.55312189,0.772890159
Square,12,8,Prime Numbers,78.99602974,0.811768945
Square,12,9,Prime Numbers,85.16434433,0.822379385
Square,12,10,Prime Numbers,81.12739596,0.827142777
Square,12,11,Prime Numbers,85.61072325,0.856592648
Square,12,12,Prime Numbers,83.30143065,0.907830617
Square,12,13,Prime Numbers,87.29442099,0.912870564
Square,12,14,Prime Numbers,89.30177342,0.922823312
Square,12,15,Prime Numbers,92.22952,0.966127404
Square,13,5,Prime Numbers,77.82963432,0.745916784
Square,13,6,Prime Numbers,80.82765281,0.788183981
Square,13,7,Prime Numbers,78.78460494,0.804253891
Square,13,8,Prime Numbers,82.44571615,0.815689225
Square,13,9,Prime Numbers,81.43551936,0.855071175
Square,13,10,Prime Numbers,84.57471888,0.840563416
Square,13,11,Prime Numbers,88.70267473,0.881634084
Square,13,12,Prime Numbers,88.90265614,0.917951652
Square,13,13,Prime Numbers,87.21694693,0.953317516
Square,13,14,Prime Numbers,90.78273045,0.934536766
Square,13,15,Prime Numbers,94.92734138,0.980709393
Square,14,5,Prime Numbers,77.47731265,0.800831503
Square,14,6,Prime Numbers,79.37337899,0.80046682
Square,14,7,Prime Numbers,80.44484616,0.829787101
Square,14,8,Prime Numbers,84.59386124,0.847514112
Square,14,9,Prime Numbers,85.87222767,0.859373963
Square,14,10,Prime Numbers,86.41073556,0.898998215
Square,14,11,Prime Numbers,86.96050528,0.892165536
Square,14,12,Prime Numbers,88.42761585,0.930029738
Square,14,13,Prime Numbers,90.6565045,0.923292852
Square,14,14,Prime Numbers,90.87924471,0.965675198
Square,14,15,Prime Numbers,96.23772333,0.977570237
Square,15,5,Prime Numbers,82.60279922,0.800617041
Square,15,6,Prime Numbers,80.75002463,0.820049513
Square,15,7,Prime Numbers,81.5116011,0.81565461
Square,15,8,Prime Numbers,85.99664882,0.871057785
Square,15,9,Prime Numbers,86.20676122,0.886755904
Square,15,10,Prime Numbers,87.78576539,0.876476543
Square,15,11,Prime Numbers,89.22208181,0.922547461
Square,15,12,Prime Numbers,90.54602332,0.925455956
Square,15,13,Prime Numbers,95.00138319,0.973631554
Square,15,14,Prime Numbers,92.65164765,0.994166627
Square,15,15,Prime Numbers,95.02007482,0.982980308
Square,5,5,Ramanujan Summation,65.22164913,0.607701536
Square,5,6,Ramanujan Summation,67.24187085,0.600793366
Square,5,7,Ramanujan Summation,68.32010946,0.647925576
Square,5,8,Ramanujan Summation,68.73332108,0.655066365
Square,5,9,Ramanujan Summation,73.51610804,0.661109217
Square,5,10,Ramanujan Summation,74.208533,0.654658786
Square,5,11,Ramanujan Summation,70.49155945,0.717404787
Square,5,12,Ramanujan Summation,75.93916947,0.725028499
Square,5,13,Ramanujan Summation,77.66191861,0.777629887
Square,5,14,Ramanujan Summation,76.66665675,0.809810637
Square,5,15,Ramanujan Summation,83.37472236,0.815024121
Square,6,5,Ramanujan Summation,66.96167039,0.625715975
Square,6,6,Ramanujan Summation,69.65365828,0.604881392
Square,6,7,Ramanujan Summation,70.97130838,0.641340535
Square,6,8,Ramanujan Summation,69.3701155,0.685100117
Square,6,9,Ramanujan Summation,73.05949277,0.686314104
Square,6,10,Ramanujan Summation,72.07200175,0.704998673
Square,6,11,Ramanujan Summation,77.82599822,0.750863935
Square,6,12,Ramanujan Summation,79.17662088,0.797325277
Square,6,13,Ramanujan Summation,79.43360917,0.74186103
Square,6,14,Ramanujan Summation,81.25458283,0.776166179
Square,6,15,Ramanujan Summation,82.10635914,0.822521504
Square,7,5,Ramanujan Summation,69.2387742,0.623714574
Square,7,6,Ramanujan Summation,69.10100563,0.663599316
Square,7,7,Ramanujan Summation,69.19446938,0.687342932
Square,7,8,Ramanujan Summation,74.26676012,0.674823309
Square,7,9,Ramanujan Summation,72.92835988,0.716571141
Square,7,10,Ramanujan Summation,79.12479704,0.753728038
Square,7,11,Ramanujan Summation,77.36899463,0.748243683
Square,7,12,Ramanujan Summation,78.93941758,0.789654961
Square,7,13,Ramanujan Summation,82.43040343,0.784789968
Square,7,14,Ramanujan Summation,80.12107422,0.837996936
Square,7,15,Ramanujan Summation,81.77879194,0.863048215
Square,8,5,Ramanujan Summation,68.57142295,0.673366204
Square,8,6,Ramanujan Summation,70.96138435,0.682252211
Square,8,7,Ramanujan Summation,71.04614046,0.72213472
Square,8,8,Ramanujan Summation,73.37455341,0.724322597
Square,8,9,Ramanujan Summation,78.14592771,0.759733292
Square,8,10,Ramanujan Summation,81.3452028,0.779685948
Square,8,11,Ramanujan Summation,77.93986402,0.753241751
Square,8,12,Ramanujan Summation,76.97772226,0.813173926
Square,8,13,Ramanujan Summation,80.63964497,0.825006465
Square,8,14,Ramanujan Summation,83.02287852,0.837178572
Square,8,15,Ramanujan Summation,85.6868327,0.824246971
Square,9,5,Ramanujan Summation,73.504463,0.666693224
Square,9,6,Ramanujan Summation,72.87753589,0.704676941
Square,9,7,Ramanujan Summation,77.21706594,0.716040481
Square,9,8,Ramanujan Summation,74.04979433,0.714095229
Square,9,9,Ramanujan Summation,78.39374106,0.769402432
Square,9,10,Ramanujan Summation,78.20068617,0.774117689
Square,9,11,Ramanujan Summation,80.00498467,0.785150155
Square,9,12,Ramanujan Summation,78.97946042,0.794440507
Square,9,13,Ramanujan Summation,83.83170762,0.832455174
Square,9,14,Ramanujan Summation,84.69387587,0.858450079
Square,9,15,Ramanujan Summation,85.87827697,0.88772486
Square,10,5,Ramanujan Summation,70.14821139,0.703289626
Square,10,6,Ramanujan Summation,72.51224804,0.754128249
Square,10,7,Ramanujan Summation,75.55526706,0.746242368
Square,10,8,Ramanujan Summation,78.51565808,0.739535486
Square,10,9,Ramanujan Summation,78.10444772,0.783734009
Square,10,10,Ramanujan Summation,81.62481026,0.807722992
Square,10,11,Ramanujan Summation,81.38544144,0.824691231
Square,10,12,Ramanujan Summation,83.68309298,0.855153766
Square,10,13,Ramanujan Summation,84.11304353,0.866023836
Square,10,14,Ramanujan Summation,86.07810654,0.906477071
Square,10,15,Ramanujan Summation,86.55471781,0.887428645
Square,11,5,Ramanujan Summation,76.86512183,0.71732686
Square,11,6,Ramanujan Summation,76.57294611,0.727293205
Square,11,7,Ramanujan Summation,79.88585842,0.766063171
Square,11,8,Ramanujan Summation,79.23332102,0.777389946
Square,11,9,Ramanujan Summation,77.52925074,0.79418368
Square,11,10,Ramanujan Summation,82.46577475,0.793752185
Square,11,11,Ramanujan Summation,83.68335311,0.816630632
Square,11,12,Ramanujan Summation,84.3211361,0.84085748
Square,11,13,Ramanujan Summation,84.78798151,0.866789154
Square,11,14,Ramanujan Summation,85.04162228,0.893968308
Square,11,15,Ramanujan Summation,88.58814897,0.91570064
Square,12,5,Ramanujan Summation,76.33501699,0.77383734
Square,12,6,Ramanujan Summation,75.66148692,0.73660116
Square,12,7,Ramanujan Summation,75.75761948,0.793788233
Square,12,8,Ramanujan Summation,78.19501374,0.771641902
Square,12,9,Ramanujan Summation,80.49301412,0.834808039
Square,12,10,Ramanujan Summation,83.71564011,0.808403865
Square,12,11,Ramanujan Summation,85.3796547,0.836562629
Square,12,12,Ramanujan Summation,83.24273702,0.876423568
Square,12,13,Ramanujan Summation,86.91645104,0.88136495
Square,12,14,Ramanujan Summation,90.45413871,0.930728714
Square,12,15,Ramanujan Summation,88.78295388,0.926727886
Square,13,5,Ramanujan Summation,77.43156721,0.750537441
Square,13,6,Ramanujan Summation,78.06797377,0.74152108
Square,13,7,Ramanujan Summation,81.79842974,0.801534518
Square,13,8,Ramanujan Summation,83.30662742,0.855312038
Square,13,9,Ramanujan Summation,82.2337653,0.824809297
Square,13,10,Ramanujan Summation,85.31938136,0.875234051
Square,13,11,Ramanujan Summation,86.85589034,0.83394209
Square,13,12,Ramanujan Summation,86.50511493,0.894080568
Square,13,13,Ramanujan Summation,88.41633621,0.897318018
Square,13,14,Ramanujan Summation,89.68379392,0.969726994
Square,13,15,Ramanujan Summation,93.4694797,0.956521333
Square,14,5,Ramanujan Summation,78.4813352,0.768805466
Square,14,6,Ramanujan Summation,76.74213706,0.780587192
Square,14,7,Ramanujan Summation,82.11771237,0.840594769
Square,14,8,Ramanujan Summation,81.98391235,0.850729882
Square,14,9,Ramanujan Summation,85.61242249,0.841416735
Square,14,10,Ramanujan Summation,86.82173361,0.867221129
Square,14,11,Ramanujan Summation,87.95384086,0.934851573
Square,14,12,Ramanujan Summation,87.11437926,0.939262639
Square,14,13,Ramanujan Summation,88.90623286,0.957708758
Square,14,14,Ramanujan Summation,92.05281643,0.955377557
Square,14,15,Ramanujan Summation,93.39913625,0.969578752
Square,15,5,Ramanujan Summation,82.03085538,0.796183449
Square,15,6,Ramanujan Summation,81.37690739,0.848461041
Square,15,7,Ramanujan Summation,80.53714287,0.80910608
Square,15,8,Ramanujan Summation,86.33690955,0.89502961
Square,15,9,Ramanujan Summation,87.46012871,0.892321015
Square,15,10,Ramanujan Summation,87.42311375,0.909686111
Square,15,11,Ramanujan Summation,87.57645003,0.90629269
Square,15,12,Ramanujan Summation,90.00256685,0.955574296
Square,15,13,Ramanujan Summation,92.53707419,0.957356567
Square,15,14,Ramanujan Summation,92.48614218,0.98783331
Square,15,15,Ramanujan Summation,95.40156721,0.974366285
Square,5,5,Triangular Numbers,66.83134803,0.605081193
Square,5,6,Triangular Numbers,67.46542668,0.59649199
Square,5,7,Triangular Numbers,67.22229357,0.6439578
Square,5,8,Triangular Numbers,70.28404601,0.66757343
Square,5,9,Triangular Numbers,71.43300446,0.673832139
Square,5,10,Triangular Numbers,71.44438388,0.702603172
Square,5,11,Triangular Numbers,71.55526019,0.731994016
Square,5,12,Triangular Numbers,74.87838289,0.751919517
Square,5,13,Triangular Numbers,78.04387881,0.74584269
Square,5,14,Triangular Numbers,77.04715436,0.757256184
Square,5,15,Triangular Numbers,80.88678859,0.798619715
Square,6,5,Triangular Numbers,64.03536456,0.607878197
Square,6,6,Triangular Numbers,65.68412315,0.644190309
Square,6,7,Triangular Numbers,69.88588582,0.653899398
Square,6,8,Triangular Numbers,70.32989616,0.681924786
Square,6,9,Triangular Numbers,68.85098913,0.678404836
Square,6,10,Triangular Numbers,72.7939897,0.731092379
Square,6,11,Triangular Numbers,72.14299169,0.735061884
Square,6,12,Triangular Numbers,78.3263575,0.741020051
Square,6,13,Triangular Numbers,77.78605449,0.781881936
Square,6,14,Triangular Numbers,80.44106407,0.80173467
Square,6,15,Triangular Numbers,81.58926704,0.795602876
Square,7,5,Triangular Numbers,68.34171585,0.595560211
Square,7,6,Triangular Numbers,70.79785611,0.685697775
Square,7,7,Triangular Numbers,72.3312602,0.707124923
Square,7,8,Triangular Numbers,71.64088907,0.674966096
Square,7,9,Triangular Numbers,73.36837396,0.700348289
Square,7,10,Triangular Numbers,77.68485396,0.713128829
Square,7,11,Triangular Numbers,80.08359077,0.722685774
Square,7,12,Triangular Numbers,77.3135323,0.799931718
Square,7,13,Triangular Numbers,80.42170126,0.822192833
Square,7,14,Triangular Numbers,80.29240904,0.854823131
Square,7,15,Triangular Numbers,82.26451104,0.883211283
Square,8,5,Triangular Numbers,69.4701065,0.694690558
Square,8,6,Triangular Numbers,72.0769639,0.70826654
Square,8,7,Triangular Numbers,73.00021994,0.704871595
Square,8,8,Triangular Numbers,72.44076972,0.726553828
Square,8,9,Triangular Numbers,76.0562533,0.748204539
Square,8,10,Triangular Numbers,78.69982606,0.811658633
Square,8,11,Triangular Numbers,78.72226742,0.806197179
Square,8,12,Triangular Numbers,77.98156908,0.773886325
Square,8,13,Triangular Numbers,80.21909795,0.79833029
Square,8,14,Triangular Numbers,80.2713001,0.868133033
Square,8,15,Triangular Numbers,83.909098,0.859501638
Square,9,5,Triangular Numbers,74.59402223,0.684423114
Square,9,6,Triangular Numbers,74.5606561,0.647299111
Square,9,7,Triangular Numbers,77.75244935,0.717521773
Square,9,8,Triangular Numbers,72.13027554,0.746410207
Square,9,9,Triangular Numbers,75.15794059,0.742622799
Square,9,10,Triangular Numbers,78.64752973,0.764527822
Square,9,11,Triangular Numbers,78.18884449,0.79019625
Square,9,12,Triangular Numbers,82.85776348,0.811002982
Square,9,13,Triangular Numbers,82.88150834,0.879574433
Square,9,14,Triangular Numbers,84.16699816,0.834900004
Square,9,15,Triangular Numbers,83.8154046,0.877879175
Square,10,5,Triangular Numbers,77.39244802,0.696316951
Square,10,6,Triangular Numbers,76.28914791,0.730461239
Square,10,7,Triangular Numbers,78.31671563,0.735207782
Square,10,8,Triangular Numbers,75.87220968,0.75139089
Square,10,9,Triangular Numbers,77.16669472,0.796394796
Square,10,10,Triangular Numbers,81.60682017,0.825976111
Square,10,11,Triangular Numbers,80.0964585,0.852389991
Square,10,12,Triangular Numbers,81.83553829,0.84784562
Square,10,13,Triangular Numbers,82.93019189,0.86163451
Square,10,14,Triangular Numbers,85.56983316,0.887446227
Square,10,15,Triangular Numbers,86.47169922,0.879339926
Square,11,5,Triangular Numbers,74.00244747,0.714368247
Square,11,6,Triangular Numbers,76.19940094,0.739970899
Square,11,7,Triangular Numbers,76.96408563,0.723196407
Square,11,8,Triangular Numbers,81.72425629,0.78522214
Square,11,9,Triangular Numbers,80.44494651,0.763700136
Square,11,10,Triangular Numbers,79.57990549,0.795129112
Square,11,11,Triangular Numbers,83.03495367,0.816001563
Square,11,12,Triangular Numbers,83.53060789,0.864512795
Square,11,13,Triangular Numbers,86.38872404,0.908368607
Square,11,14,Triangular Numbers,85.74236822,0.941867796
Square,11,15,Triangular Numbers,91.8193151,0.883073986
Square,12,5,Triangular Numbers,76.4074007,0.725469063
Square,12,6,Triangular Numbers,75.92410389,0.788291061
Square,12,7,Triangular Numbers,79.53010458,0.768783338
Square,12,8,Triangular Numbers,80.08687448,0.818512388
Square,12,9,Triangular Numbers,81.28603566,0.779526807
Square,12,10,Triangular Numbers,86.19511959,0.889143758
Square,12,11,Triangular Numbers,83.62007317,0.84472567
Square,12,12,Triangular Numbers,87.20604142,0.881060888
Square,12,13,Triangular Numbers,87.90047273,0.872594463
Square,12,14,Triangular Numbers,93.50989353,0.938595003
Square,12,15,Triangular Numbers,89.84488516,0.930224056
Square,13,5,Triangular Numbers,75.69981076,0.754346619
Square,13,6,Triangular Numbers,79.32294357,0.79719719
Square,13,7,Triangular Numbers,77.84913298,0.804368787
Square,13,8,Triangular Numbers,80.89783173,0.840241847
Square,13,9,Triangular Numbers,81.75514281,0.855755022
Square,13,10,Triangular Numbers,86.86725058,0.866426808
Square,13,11,Triangular Numbers,86.94453317,0.883945679
Square,13,12,Triangular Numbers,87.7007944,0.897874039
Square,13,13,Triangular Numbers,88.54821518,0.940593738
Square,13,14,Triangular Numbers,89.50526596,0.942531757
Square,13,15,Triangular Numbers,91.65294476,0.936920519
Square,14,5,Triangular Numbers,78.7032343,0.796875768
Square,14,6,Triangular Numbers,82.47284321,0.770811523
Square,14,7,Triangular Numbers,82.93952686,0.797919621
Square,14,8,Triangular Numbers,85.19023491,0.830856128
Square,14,9,Triangular Numbers,81.43349531,0.87981253
Square,14,10,Triangular Numbers,84.0386072,0.851338455
Square,14,11,Triangular Numbers,87.65335787,0.891430045
Square,14,12,Triangular Numbers,88.9398616,0.937497307
Square,14,13,Triangular Numbers,90.52631472,0.93084051
Square,14,14,Triangular Numbers,91.51344653,0.950592814
Square,14,15,Triangular Numbers,91.50595581,0.982476664
Square,15,5,Triangular Numbers,79.39936517,0.806943543
Square,15,6,Triangular Numbers,80.42862936,0.798647055
Square,15,7,Triangular Numbers,81.33885959,0.856066343
Square,15,8,Triangular Numbers,84.86344815,0.876823471
Square,15,9,Triangular Numbers,84.94901878,0.889240173
Square,15,10,Triangular Numbers,86.09460061,0.885833693
Square,15,11,Triangular Numbers,86.91880269,0.936195973
Square,15,12,Triangular Numbers,92.27704988,0.957231383
Square,15,13,Triangular Numbers,91.76670652,0.999631976
Square,15,14,Triangular Numbers,92.92135177,1.004704772
Square,15,15,Triangular Numbers,95.33898255,0.98683617
Cube,5,5,Fibonacci,63.14017494,0.579441807
Cube,5,6,Fibonacci,66.6338148,0.632615776
Cube,5,7,Fibonacci,67.72854419,0.638692439
Cube,5,8,Fibonacci,71.45711803,0.67360034
Cube,5,9,Fibonacci,69.69492078,0.658969678
Cube,5,10,Fibonacci,73.03175037,0.702321084
Cube,5,11,Fibonacci,75.95855279,0.718600731
Cube,5,12,Fibonacci,76.5675907,0.735209343
Cube,5,13,Fibonacci,78.94381179,0.752340854
Cube,5,14,Fibonacci,77.23455,0.793253
Cube,5,15,Fibonacci,78.14614099,0.828736876
Cube,6,5,Fibonacci,66.70909719,0.589716884
Cube,6,6,Fibonacci,67.90998498,0.670248854
Cube,6,7,Fibonacci,72.44757871,0.666253003
Cube,6,8,Fibonacci,69.02525889,0.70445202
Cube,6,9,Fibonacci,74.3861004,0.704815456
Cube,6,10,Fibonacci,74.33773633,0.753992893
Cube,6,11,Fibonacci,75.14683748,0.731233776
Cube,6,12,Fibonacci,76.91019175,0.740396898
Cube,6,13,Fibonacci,79.81103996,0.762931502
Cube,6,14,Fibonacci,80.93952268,0.79839073
Cube,6,15,Fibonacci,80.37952959,0.84434136
Cube,7,5,Fibonacci,68.894944,0.650993497
Cube,7,6,Fibonacci,70.09996543,0.650192828
Cube,7,7,Fibonacci,67.50115176,0.675326141
Cube,7,8,Fibonacci,72.1680391,0.702796186
Cube,7,9,Fibonacci,74.68258436,0.754160158
Cube,7,10,Fibonacci,75.8519069,0.729741387
Cube,7,11,Fibonacci,76.46002551,0.754404989
Cube,7,12,Fibonacci,78.92733557,0.776917962
Cube,7,13,Fibonacci,78.01248086,0.809990561
Cube,7,14,Fibonacci,82.11887887,0.841638079
Cube,7,15,Fibonacci,83.74452258,0.828965859
Cube,8,5,Fibonacci,70.2361041,0.665963011
Cube,8,6,Fibonacci,69.36223241,0.646232259
Cube,8,7,Fibonacci,73.67664347,0.719448288
Cube,8,8,Fibonacci,75.18057298,0.747476679
Cube,8,9,Fibonacci,76.30889633,0.749812919
Cube,8,10,Fibonacci,75.51562405,0.773950486
Cube,8,11,Fibonacci,79.21493127,0.793851506
Cube,8,12,Fibonacci,79.95755928,0.807206328
Cube,8,13,Fibonacci,81.8257765,0.832770264
Cube,8,14,Fibonacci,84.33749468,0.862861595
Cube,8,15,Fibonacci,84.84077374,0.844883901
Cube,9,5,Fibonacci,72.04905414,0.674919213
Cube,9,6,Fibonacci,74.33466812,0.692375587
Cube,9,7,Fibonacci,72.07222014,0.713274949
Cube,9,8,Fibonacci,75.64602312,0.693468637
Cube,9,9,Fibonacci,79.47656341,0.754265515
Cube,9,10,Fibonacci,77.9582429,0.793973099
Cube,9,11,Fibonacci,80.85586004,0.840506041
Cube,9,12,Fibonacci,81.99592375,0.832432773
Cube,9,13,Fibonacci,82.97922223,0.824244967
Cube,9,14,Fibonacci,85.76430776,0.868452707
Cube,9,15,Fibonacci,86.4055873,0.883410869
Cube,10,5,Fibonacci,74.77227599,0.690777783
Cube,10,6,Fibonacci,74.07594898,0.713028312
Cube,10,7,Fibonacci,74.61086415,0.766056292
Cube,10,8,Fibonacci,76.57852638,0.768013859
Cube,10,9,Fibonacci,78.58245514,0.811156104
Cube,10,10,Fibonacci,79.17936545,0.804195415
Cube,10,11,Fibonacci,82.15934912,0.817735211
