convolution_series,n_convolution,n_dense,dense_series,accuracy,f1_score
Square,15,7,Square,81.87108984,0.840710421
Square,15,8,Square,86.89281198,0.888560894
Square,15,9,Square,86.60039889,0.895491527
Square,15,10,Square,87.95990208,0.910095438
Square,15,11,Square,88.12312142,0.893832254
Square,15,12,Square,92.84004615,0.942212973
Square,15,13,Square,93.061002,0.969479792
Square,15,14,Square,94.53486327,0.959145635
Square,15,15,Square,94.80750257,1.037546019
Square,5,5,Cube,64.20268458,0.608636967
Square,5,6,Cube,65.16476939,0.64952067
Square,5,7,Cube,71.08124965,0.65806797
Square,5,8,Cube,68.3037855,0.665244739
Square,5,9,Cube,71.96054146,0.685578902
Square,5,10,Cube,72.71226026,0.700550222
Square,5,11,Cube,74.42514794,0.699125902
Square,5,12,Cube,76.25209352,0.734139098
Square,5,13,Cube,75.53046469,0.786476715
Square,5,14,Cube,78.45959803,0.790549302
Square,5,15,Cube,81.71820273,0.823725414
Square,6,5,Cube,67.73111633,0.657445856
Square,6,6,Cube,66.92468426,0.627700946
Square,6,7,Cube,69.05896145,0.635685041
Square,6,8,Cube,71.14961614,0.646921161
Square,6,9,Cube,74.32065282,0.688922497
Square,6,10,Cube,74.80021566,0.728446927
Square,6,11,Cube,78.57036911,0.713753168
Square,6,12,Cube,78.0079888,0.778472527
Square,6,13,Cube,78.08349778,0.812676106
Square,6,14,Cube,80.03597843,0.788092499
Square,6,15,Cube,80.80886085,0.806017744
Square,7,5,Cube,65.99367496,0.618396157
Square,7,6,Cube,68.67308091,0.718332171
Square,7,7,Cube,69.4466295,0.663685365
Square,7,8,Cube,69.18860482,0.709937194
Square,7,9,Cube,73.03172568,0.701741602
Square,7,10,Cube,75.20576048,0.73329755
Square,7,11,Cube,76.66061835,0.754599576
Square,7,12,Cube,79.43238319,0.814343463
Square,7,13,Cube,79.74291072,0.767393285
Square,7,14,Cube,81.00908008,0.786254544
Square,7,15,Cube,82.79901286,0.819711698
Square,8,5,Cube,67.92473836,0.635607453
Square,8,6,Cube,71.3383705,0.674119936
Square,8,7,Cube,71.63439245,0.666050909
Square,8,8,Cube,73.88095056,0.705565396
Square,8,9,Cube,74.83629219,0.765673554
Square,8,10,Cube,79.846256,0.775369854
Square,8,11,Cube,76.38248351,0.78222048
Square,8,12,Cube,78.93640126,0.801433215
Square,8,13,Cube,80.89622725,0.861565745
Square,8,14,Cube,83.70727322,0.881432457
Square,8,15,Cube,83.33241558,0.840174581
Square,9,5,Cube,74.9047804,0.652861157
Square,9,6,Cube,71.45200544,0.727673147
Square,9,7,Cube,72.91703928,0.693390843
Square,9,8,Cube,75.21762817,0.712395072
Square,9,9,Cube,78.49898391,0.723851458
Square,9,10,Cube,78.68247133,0.794863384
Square,9,11,Cube,79.5176926,0.810948423
Square,9,12,Cube,83.36263925,0.836850313
Square,9,13,Cube,83.46361739,0.836367836
Square,9,14,Cube,84.43509105,0.879935775
Square,9,15,Cube,84.48634893,0.872303193
Square,10,5,Cube,71.19853286,0.746132463
Square,10,6,Cube,74.00430503,0.681737671
Square,10,7,Cube,74.50379704,0.743210249
Square,10,8,Cube,75.13550992,0.790499021
Square,10,9,Cube,77.06839182,0.806797006
Square,10,10,Cube,77.65722079,0.781377938
Square,10,11,Cube,82.85383624,0.841398104
Square,10,12,Cube,82.90937773,0.849286937
Square,10,13,Cube,85.98003712,0.844317431
Square,10,14,Cube,84.63599266,0.875451229
Square,10,15,Cube,87.28723958,0.905187992
Square,11,5,Cube,73.43445027,0.667372961
Square,11,6,Cube,75.53058454,0.715150694
Square,11,7,Cube,76.32133378,0.79684702
Square,11,8,Cube,78.98404971,0.75217202
Square,11,9,Cube,81.20858515,0.789738661
Square,11,10,Cube,83.73137668,0.793375404
Square,11,11,Cube,84.255209,0.825786938
Square,11,12,Cube,83.93445502,0.840079121
Square,11,13,Cube,87.94736808,0.853753633
Square,11,14,Cube,86.04476875,0.867435659
Square,11,15,Cube,89.69020928,0.915286069
Square,12,5,Cube,74.67774111,0.695168997
Square,12,6,Cube,76.92974725,0.75049487
Square,12,7,Cube,78.370259,0.805563336
Square,12,8,Cube,81.54086557,0.813261466
Square,12,9,Cube,84.16094788,0.829033209
Square,12,10,Cube,81.72511377,0.834270144
Square,12,11,Cube,83.01315616,0.861038493
Square,12,12,Cube,86.29102929,0.903915317
Square,12,13,Cube,88.3862492,0.865328605
Square,12,14,Cube,89.87935336,0.941672777
Square,12,15,Cube,89.58202234,0.928959132
Square,13,5,Cube,77.70446123,0.773303791
Square,13,6,Cube,78.51408246,0.758014653
Square,13,7,Cube,79.52795324,0.801313677
Square,13,8,Cube,81.66021157,0.82671175
Square,13,9,Cube,81.4117269,0.857800655
Square,13,10,Cube,85.15007565,0.863652946
Square,13,11,Cube,85.76471246,0.839722715
Square,13,12,Cube,87.13603063,0.887160269
Square,13,13,Cube,88.51906249,0.915061672
Square,13,14,Cube,91.5992818,0.909519534
Square,13,15,Cube,91.7415736,0.997959817
Square,14,5,Cube,78.64999271,0.759839195
Square,14,6,Cube,77.96307723,0.803145634
Square,14,7,Cube,83.11413203,0.812135827
Square,14,8,Cube,82.85430464,0.832441127
Square,14,9,Cube,85.37350578,0.853799102
Square,14,10,Cube,86.32217513,0.888194479
Square,14,11,Cube,90.09678816,0.891056168
Square,14,12,Cube,86.89145032,0.942650976
Square,14,13,Cube,88.45645671,0.898871084
Square,14,14,Cube,90.33747631,0.928701121
Square,14,15,Cube,91.33731717,0.967410657
Square,15,5,Cube,79.72458605,0.869498223
Square,15,6,Cube,78.59075626,0.830008597
Square,15,7,Cube,84.67146425,0.814451822
Square,15,8,Cube,86.22862949,0.853869652
Square,15,9,Cube,84.67438228,0.903173763
Square,15,10,Cube,86.75296398,0.881312016
Square,15,11,Cube,89.15248037,0.912713161
Square,15,12,Cube,91.79142318,0.953625163
Square,15,13,Cube,92.00766525,0.96201314
Square,15,14,Cube,94.62586,0.968345471
Square,15,15,Cube,92.61906402,0.96445671
Square,5,5,Prime Numbers,64.26657183,0.590389061
Square,5,6,Prime Numbers,67.34246913,0.606728114
Square,5,7,Prime Numbers,68.84953233,0.643087809
Square,5,8,Prime Numbers,66.77176288,0.649367275
Square,5,9,Prime Numbers,70.28224931,0.694876952
Square,5,10,Prime Numbers,70.57235136,0.690428338
Square,5,11,Prime Numbers,72.8564266,0.690765254
Square,5,12,Prime Numbers,73.97471362,0.729336072
Square,5,13,Prime Numbers,78.99142287,0.762113733
Square,5,14,Prime Numbers,80.33260375,0.777735686
Square,5,15,Prime Numbers,79.50960082,0.772332449
Square,6,5,Prime Numbers,68.53929293,0.648508539
Square,6,6,Prime Numbers,68.33179263,0.670948652
Square,6,7,Prime Numbers,71.84900167,0.646979407
Square,6,8,Prime Numbers,69.90848461,0.673255505
Square,6,9,Prime Numbers,72.90418602,0.703989211
Square,6,10,Prime Numbers,75.08128851,0.736998963
Square,6,11,Prime Numbers,75.00054814,0.743434345
Square,6,12,Prime Numbers,76.89926159,0.731366545
Square,6,13,Prime Numbers,78.35523064,0.77367975
Square,6,14,Prime Numbers,80.04305207,0.830730573
Square,6,15,Prime Numbers,83.85456323,0.800671295
Square,7,5,Prime Numbers,67.07141966,0.610348719
Square,7,6,Prime Numbers,68.39463105,0.646961807
Square,7,7,Prime Numbers,70.88773549,0.661937165
Square,7,8,Prime Numbers,72.67650581,0.689725406
Square,7,9,Prime Numbers,72.20490117,0.717395869
Square,7,10,Prime Numbers,76.11356635,0.77025459
Square,7,11,Prime Numbers,74.55404279,0.75404506
Square,7,12,Prime Numbers,77.53452135,0.773957095
Square,7,13,Prime Numbers,81.34465335,0.822294636
Square,7,14,Prime Numbers,81.78576213,0.817414493
Square,7,15,Prime Numbers,82.46113374,0.848066246
Square,8,5,Prime Numbers,70.47312611,0.61893044
Square,8,6,Prime Numbers,69.73865201,0.645710592
Square,8,7,Prime Numbers,70.14681018,0.714910222
Square,8,8,Prime Numbers,75.09730892,0.683742395
Square,8,9,Prime Numbers,77.17862663,0.73763212
Square,8,10,Prime Numbers,75.12070834,0.764453482
Square,8,11,Prime Numbers,79.85867925,0.76449315
Square,8,12,Prime Numbers,79.13710773,0.760774127
Square,8,13,Prime Numbers,80.74742584,0.812447054
Square,8,14,Prime Numbers,82.13728321,0.840818907
Square,8,15,Prime Numbers,83.82445729,0.852262576
Square,9,5,Prime Numbers,70.4794617,0.670115536
Square,9,6,Prime Numbers,72.65716239,0.665662248
Square,9,7,Prime Numbers,71.7533961,0.725677415
Square,9,8,Prime Numbers,72.70394898,0.74358998
Square,9,9,Prime Numbers,76.65830026,0.767932156
Square,9,10,Prime Numbers,79.12276009,0.783181598
Square,9,11,Prime Numbers,79.98487899,0.783664003
Square,9,12,Prime Numbers,80.94470385,0.840536603
Square,9,13,Prime Numbers,83.29521927,0.837104381
Square,9,14,Prime Numbers,87.33386368,0.86914734
Square,9,15,Prime Numbers,86.78673694,0.871825294
Square,10,5,Prime Numbers,75.6793806,0.700817866
Square,10,6,Prime Numbers,73.91511809,0.726249539
Square,10,7,Prime Numbers,75.65666605,0.751933051
Square,10,8,Prime Numbers,75.29418092,0.764472663
Square,10,9,Prime Numbers,77.89464766,0.756867806
Square,10,10,Prime Numbers,77.87245259,0.806162903
Square,10,11,Prime Numbers,78.7054536,0.837286172
Square,10,12,Prime Numbers,84.4109763,0.843950777
Square,10,13,Prime Numbers,85.75843705,0.823639959
Square,10,14,Prime Numbers,83.78741503,0.882591467
Square,10,15,Prime Numbers,88.88720855,0.869686021
Square,11,5,Prime Numbers,73.83758978,0.731523117
Square,11,6,Prime Numbers,76.96172173,0.721080512
Square,11,7,Prime Numbers,76.40636887,0.748313611
Square,11,8,Prime Numbers,79.03382136,0.799316098
Square,11,9,Prime Numbers,78.12460543,0.813042904
Square,11,10,Prime Numbers,80.45189735,0.804987047
Square,11,11,Prime Numbers,83.08310431,0.860224651
Square,11,12,Prime Numbers,83.39586536,0.853842782
Square,11,13,Prime Numbers,84.62125119,0.843834214
Square,11,14,Prime Numbers,88.19263018,0.884682727
Square,11,15,Prime Numbers,90.68995813,0.940889853
Square,12,5,Prime Numbers,76.98309221,0.742817259
Square,12,6,Prime Numbers,77.68630102,0.779214676
Square,12,7,Prime Numbers,76.91390789,0.764339603
Square,12,8,Prime Numbers,78.11574732,0.827223651
Square,12,9,Prime Numbers,80.20253156,0.803706763
Square,12,10,Prime Numbers,85.26204524,0.845198052
Square,12,11,Prime Numbers,84.12940582,0.865481166
Square,12,12,Prime Numbers,85.4362613,0.885339616
Square,12,13,Prime Numbers,88.51033187,0.889213831
Square,12,14,Prime Numbers,92.20376743,0.902488593
Square,12,15,Prime Numbers,92.04726121,0.930409313
Square,13,5,Prime Numbers,74.58177687,0.795280719
Square,13,6,Prime Numbers,76.82446355,0.780842396
Square,13,7,Prime Numbers,79.63108811,0.774429222
Square,13,8,Prime Numbers,80.23857514,0.838591423
Square,13,9,Prime Numbers,82.6029854,0.824735301
Square,13,10,Prime Numbers,85.88294753,0.884365912
Square,13,11,Prime Numbers,86.46530254,0.874377345
Square,13,12,Prime Numbers,89.93070535,0.898822112
Square,13,13,Prime Numbers,87.15418779,0.951740499
Square,13,14,Prime Numbers,90.08557133,0.911544669
Square,13,15,Prime Numbers,91.41809984,0.913760105
Square,14,5,Prime Numbers,79.68862706,0.758855796
Square,14,6,Prime Numbers,81.449768,0.792633486
Square,14,7,Prime Numbers,83.10493864,0.835188311
Square,14,8,Prime Numbers,85.88955928,0.84439485
Square,14,9,Prime Numbers,84.63149218,0.886963896
Square,14,10,Prime Numbers,88.32325605,0.875434667
Square,14,11,Prime Numbers,85.94420879,0.903849465
Square,14,12,Prime Numbers,90.73270223,0.917367983
Square,14,13,Prime Numbers,92.80613228,0.939711385
Square,14,14,Prime Numbers,91.40152919,0.956543194
Square,14,15,Prime Numbers,93.08101758,0.981498833
Square,15,5,Prime Numbers,82.06022281,0.78257054
Square,15,6,Prime Numbers,82.61903929,0.829080247
Square,15,7,Prime Numbers,83.49732198,0.867301915
Square,15,8,Prime Numbers,85.85036446,0.880960282
Square,15,9,Prime Numbers,87.15277872,0.878532785
Square,15,10,Prime Numbers,87.05273784,0.92115834
Square,15,11,Prime Numbers,87.36301249,0.94146238
Square,15,12,Prime Numbers,91.47179645,0.949978769
Square,15,13,Prime Numbers,91.54618757,0.96737644
Square,15,14,Prime Numbers,92.49201373,0.993915499
Square,15,15,Prime Numbers,95.21860046,0.997444813
Square,5,5,Ramanujan Summation,63.88687667,0.572402815
Square,5,6,Ramanujan Summation,65.29172809,0.609275653
Square,5,7,Ramanujan Summation,66.22282881,0.619931071
Square,5,8,Ramanujan Summation,70.12666797,0.624342359
Square,5,9,Ramanujan Summation,71.01842856,0.659184094
Square,5,10,Ramanujan Summation,72.8930926,0.670941096
Square,5,11,Ramanujan Summation,74.28956934,0.737061374
Square,5,12,Ramanujan Summation,76.35785896,0.730752878
Square,5,13,Ramanujan Summation,75.68002808,0.758373641
Square,5,14,Ramanujan Summation,80.00273149,0.789806333
Square,5,15,Ramanujan Summation,81.14909053,0.809330596
Square,6,5,Ramanujan Summation,65.56809598,0.617079741
Square,6,6,Ramanujan Summation,66.86676964,0.65472077
Square,6,7,Ramanujan Summation,70.66882236,0.699924046
Square,6,8,Ramanujan Summation,72.99022728,0.663914603
Square,6,9,Ramanujan Summation,71.041332,0.711148964
Square,6,10,Ramanujan Summation,72.91156158,0.70809153
Square,6,11,Ramanujan Summation,75.46915328,0.716245411
Square,6,12,Ramanujan Summation,76.34629692,0.792404093
Square,6,13,Ramanujan Summation,81.06040122,0.769236585
Square,6,14,Ramanujan Summation,79.74805746,0.839643673
Square,6,15,Ramanujan Summation,83.42715216,0.818730862
Square,7,5,Ramanujan Summation,65.70794394,0.660626091
Square,7,6,Ramanujan Summation,71.61652486,0.651699806
Square,7,7,Ramanujan Summation,70.29891206,0.70016215
Square,7,8,Ramanujan Summation,71.92619966,0.696989995
Square,7,9,Ramanujan Summation,72.05622871,0.72654865
Square,7,10,Ramanujan Summation,75.82929069,0.759988036
Square,7,11,Ramanujan Summation,77.13954442,0.774791727
Square,7,12,Ramanujan Summation,78.22151142,0.813100521
Square,7,13,Ramanujan Summation,78.69764871,0.814361962
Square,7,14,Ramanujan Summation,81.13195886,0.800540331
Square,7,15,Ramanujan Summation,82.68649412,0.834678052
Square,8,5,Ramanujan Summation,69.09561077,0.696766892
Square,8,6,Ramanujan Summation,70.92718279,0.682054913
Square,8,7,Ramanujan Summation,70.03695928,0.715173463
Square,8,8,Ramanujan Summation,73.88820843,0.688277315
Square,8,9,Ramanujan Summation,76.31808221,0.757784445
Square,8,10,Ramanujan Summation,77.37142645,0.752425777
Square,8,11,Ramanujan Summation,78.75776797,0.785153759
Square,8,12,Ramanujan Summation,80.31763422,0.802334318
Square,8,13,Ramanujan Summation,82.31405718,0.818692802
Square,8,14,Ramanujan Summation,82.36972126,0.884149081
Square,8,15,Ramanujan Summation,85.6270829,0.866202868
Square,9,5,Ramanujan Summation,70.66956069,0.641898818
Square,9,6,Ramanujan Summation,73.25484795,0.719255952
Square,9,7,Ramanujan Summation,73.13643959,0.710795369
Square,9,8,Ramanujan Summation,76.9397804,0.751879201
Square,9,9,Ramanujan Summation,75.48591985,0.730849744
Square,9,10,Ramanujan Summation,79.25877562,0.796404193
Square,9,11,Ramanujan Summation,79.64924274,0.807370623
Square,9,12,Ramanujan Summation,81.77562869,0.801237648
Square,9,13,Ramanujan Summation,82.64131456,0.823467884
Square,9,14,Ramanujan Summation,85.02382514,0.902719394
Square,9,15,Ramanujan Summation,84.0470233,0.874993706
Square,10,5,Ramanujan Summation,70.34466985,0.697068222
Square,10,6,Ramanujan Summation,73.74413701,0.746122535
Square,10,7,Ramanujan Summation,76.43143526,0.705436907
Square,10,8,Ramanujan Summation,75.21770489,0.764505796
Square,10,9,Ramanujan Summation,74.91571504,0.777265742
Square,10,10,Ramanujan Summation,80.89037168,0.802305939
Square,10,11,Ramanujan Summation,78.14201852,0.813101306
Square,10,12,Ramanujan Summation,83.41965969,0.818266432
Square,10,13,Ramanujan Summation,84.28263385,0.848866584
Square,10,14,Ramanujan Summation,87.1137117,0.888158558
Square,10,15,Ramanujan Summation,89.21966501,0.906834235
Square,11,5,Ramanujan Summation,72.81241132,0.689228407
Square,11,6,Ramanujan Summation,74.29109633,0.710351665
Square,11,7,Ramanujan Summation,77.05362456,0.780129164
Square,11,8,Ramanujan Summation,76.64705201,0.79160321
Square,11,9,Ramanujan Summation,80.09892414,0.78436273
Square,11,10,Ramanujan Summation,82.4999279,0.817041764
Square,11,11,Ramanujan Summation,84.55264295,0.846008067
Square,11,12,Ramanujan Summation,87.04450059,0.865483103
Square,11,13,Ramanujan Summation,86.26896207,0.868711144
Square,11,14,Ramanujan Summation,89.71091987,0.899987942
Square,11,15,Ramanujan Summation,88.23116118,0.926443144
Square,12,5,Ramanujan Summation,74.53106054,0.741219292
Square,12,6,Ramanujan Summation,76.55718092,0.743313672
Square,12,7,Ramanujan Summation,75.51041651,0.777661336
Square,12,8,Ramanujan Summation,80.04129502,0.816686827
Square,12,9,Ramanujan Summation,78.86674885,0.797366694
Square,12,10,Ramanujan Summation,81.78444254,0.832143493
Square,12,11,Ramanujan Summation,85.75086537,0.898387884
Square,12,12,Ramanujan Summation,86.50509054,0.926429029
Square,12,13,Ramanujan Summation,87.10913888,0.928394741
Square,12,14,Ramanujan Summation,90.04508765,0.959856535
Square,12,15,Ramanujan Summation,88.43652122,0.912236126
Square,13,5,Ramanujan Summation,76.46476701,0.77201932
Square,13,6,Ramanujan Summation,75.71727056,0.800825953
Square,13,7,Ramanujan Summation,80.63320401,0.793943458
Square,13,8,Ramanujan Summation,79.70993838,0.856769332
Square,13,9,Ramanujan Summation,83.19977177,0.880336735
Square,13,10,Ramanujan Summation,83.79347958,0.865727884
Square,13,11,Ramanujan Summation,85.83323785,0.860694838
Square,13,12,Ramanujan Summation,88.53667499,0.891429822
Square,13,13,Ramanujan Summation,89.74709979,0.919776003
Square,13,14,Ramanujan Summation,91.42599293,0.914189434
Square,13,15,Ramanujan Summation,92.65356443,0.967650591
Square,14,5,Ramanujan Summation,76.42213536,0.755309876
Square,14,6,Ramanujan Summation,79.43482685,0.766069622
Square,14,7,Ramanujan Summation,79.95089085,0.818697872
Square,14,8,Ramanujan Summation,82.22124777,0.835915797
Square,14,9,Ramanujan Summation,85.66554291,0.86863658
Square,14,10,Ramanujan Summation,86.17205317,0.900505694
Square,14,11,Ramanujan Summation,85.92084127,0.889509025
Square,14,12,Ramanujan Summation,89.35975707,0.890736191
Square,14,13,Ramanujan Summation,90.19362513,0.936677881
Square,14,14,Ramanujan Summation,92.48811552,0.968096622
Square,14,15,Ramanujan Summation,93.13563447,1.001998635
Square,15,5,Ramanujan Summation,83.01470105,0.806985813
Square,15,6,Ramanujan Summation,81.77233149,0.807779191
Square,15,7,Ramanujan Summation,82.65517008,0.859624256
Square,15,8,Ramanujan Summation,82.8794708,0.870546103
Square,15,9,Ramanujan Summation,84.25860126,0.878208235
Square,15,10,Ramanujan Summation,92.0753337,0.928457584
Square,15,11,Ramanujan Summation,88.41077868,0.898432678
Square,15,12,Ramanujan Summation,88.53814537,0.921979168
Square,15,13,Ramanujan Summation,92.60636766,0.951575653
Square,15,14,Ramanujan Summation,93.74112367,0.986704284
Square,15,15,Ramanujan Summation,95.54980017,0.997712963
Square,5,5,Triangular Numbers,65.89023434,0.586023425
Square,5,6,Triangular Numbers,63.93723117,0.625710225
Square,5,7,Triangular Numbers,66.46459085,0.637188179
Square,5,8,Triangular Numbers,68.99809461,0.639573553
Square,5,9,Triangular Numbers,70.802552,0.678546384
Square,5,10,Triangular Numbers,71.87148198,0.674003555
Square,5,11,Triangular Numbers,74.97782844,0.734194494
Square,5,12,Triangular Numbers,74.54203471,0.762340302
Square,5,13,Triangular Numbers,77.65941889,0.779403804
Square,5,14,Triangular Numbers,78.37116694,0.782042398
Square,5,15,Triangular Numbers,79.87070179,0.80863349
Square,6,5,Triangular Numbers,65.46121634,0.635888507
Square,6,6,Triangular Numbers,66.5115916,0.643233444
Square,6,7,Triangular Numbers,68.03248436,0.669137166
Square,6,8,Triangular Numbers,69.98203043,0.680955486
Square,6,9,Triangular Numbers,73.80970711,0.673131657
Square,6,10,Triangular Numbers,76.84867734,0.700566678
Square,6,11,Triangular Numbers,75.55596748,0.728212219
Square,6,12,Triangular Numbers,76.32870301,0.76489005
Square,6,13,Triangular Numbers,79.07505595,0.792607728
Square,6,14,Triangular Numbers,78.07845634,0.798174108
Square,6,15,Triangular Numbers,81.10851654,0.855462327
Square,7,5,Triangular Numbers,66.5917054,0.609073923
Square,7,6,Triangular Numbers,68.82347294,0.674317571
Square,7,7,Triangular Numbers,70.24924963,0.673626004
Square,7,8,Triangular Numbers,72.13653439,0.706656224
Square,7,9,Triangular Numbers,71.91036359,0.701907404
Square,7,10,Triangular Numbers,76.83255248,0.739220919
Square,7,11,Triangular Numbers,77.00877504,0.769384444
Square,7,12,Triangular Numbers,79.42756461,0.783798465
Square,7,13,Triangular Numbers,80.72508265,0.790599688
Square,7,14,Triangular Numbers,79.59953066,0.825574688
Square,7,15,Triangular Numbers,83.04865959,0.841164664
Square,8,5,Triangular Numbers,67.42464272,0.636613861
Square,8,6,Triangular Numbers,72.28335513,0.677645493
Square,8,7,Triangular Numbers,74.00808592,0.693771599
Square,8,8,Triangular Numbers,74.21152913,0.744460366
Square,8,9,Triangular Numbers,74.4966958,0.731356909
Square,8,10,Triangular Numbers,78.1084727,0.758499758
Square,8,11,Triangular Numbers,77.70882336,0.786498457
Square,8,12,Triangular Numbers,77.30728368,0.787689742
Square,8,13,Triangular Numbers,82.81691299,0.817513697
Square,8,14,Triangular Numbers,82.75781986,0.851120536
Square,8,15,Triangular Numbers,84.24974392,0.864848762
Square,9,5,Triangular Numbers,70.19816682,0.684409967
Square,9,6,Triangular Numbers,71.47611581,0.702592772
Square,9,7,Triangular Numbers,75.17888161,0.703256538
Square,9,8,Triangular Numbers,76.42969351,0.760401545
Square,9,9,Triangular Numbers,74.92697538,0.74440053
Square,9,10,Triangular Numbers,78.10427986,0.767647059
Square,9,11,Triangular Numbers,81.38755993,0.756606148
Square,9,12,Triangular Numbers,80.83975943,0.820743357
Square,9,13,Triangular Numbers,85.94169923,0.843378701
Square,9,14,Triangular Numbers,83.98300481,0.877532378
Square,9,15,Triangular Numbers,82.49904801,0.855978287
Square,10,5,Triangular Numbers,72.87941622,0.694077849
Square,10,6,Triangular Numbers,75.77996011,0.705355772
Square,10,7,Triangular Numbers,75.58352309,0.746058518
Square,10,8,Triangular Numbers,78.28374738,0.781236597
Square,10,9,Triangular Numbers,77.2191171,0.782840698
Square,10,10,Triangular Numbers,81.36466195,0.811988206
Square,10,11,Triangular Numbers,82.59262171,0.815927278
Square,10,12,Triangular Numbers,83.79019543,0.856003204
Square,10,13,Triangular Numbers,82.75631901,0.852482041
Square,10,14,Triangular Numbers,84.540163,0.876344882
Square,10,15,Triangular Numbers,90.98986369,0.899930244
Square,11,5,Triangular Numbers,74.44629694,0.701338804
Square,11,6,Triangular Numbers,76.03098396,0.726266476
Square,11,7,Triangular Numbers,75.86680855,0.744337674
Square,11,8,Triangular Numbers,75.53002364,0.788370377
Square,11,9,Triangular Numbers,80.79721162,0.814380463
Square,11,10,Triangular Numbers,80.16845161,0.798886465
Square,11,11,Triangular Numbers,83.72556994,0.834219901
Square,11,12,Triangular Numbers,86.99526692,0.840291638
Square,11,13,Triangular Numbers,84.62541696,0.865504026
Square,11,14,Triangular Numbers,85.58053664,0.884758197
Square,11,15,Triangular Numbers,91.22584837,0.921071892
Square,12,5,Triangular Numbers,75.44708006,0.777351868
Square,12,6,Triangular Numbers,78.30064222,0.757100996
Square,12,7,Triangular Numbers,80.51208952,0.818352357
Square,12,8,Triangular Numbers,80.21786053,0.812309358
Square,12,9,Triangular Numbers,84.16991003,0.866206964
Square,12,10,Triangular Numbers,82.0147172,0.826151737
Square,12,11,Triangular Numbers,82.84403778,0.848115951
Square,12,12,Triangular Numbers,85.24589725,0.896155336
Square,12,13,Triangular Numbers,87.80985559,0.925415912
Square,12,14,Triangular Numbers,87.41778742,0.911188697
Square,12,15,Triangular Numbers,91.59442585,0.940789444
Square,13,5,Triangular Numbers,75.91600618,0.77828267
Square,13,6,Triangular Numbers,78.03419668,0.773951936
Square,13,7,Triangular Numbers,80.3100802,0.806151737
Square,13,8,Triangular Numbers,82.70775198,0.81668609
Square,13,9,Triangular Numbers,82.68454368,0.81895677
Square,13,10,Triangular Numbers,84.26578426,0.875365312
Square,13,11,Triangular Numbers,86.88221404,0.894100736
Square,13,12,Triangular Numbers,87.05648536,0.894819261
Square,13,13,Triangular Numbers,88.18039842,0.933950024
Square,13,14,Triangular Numbers,90.39805001,0.954184511
Square,13,15,Triangular Numbers,93.90918023,0.972115067
Square,14,5,Triangular Numbers,78.23827429,0.778169534
Square,14,6,Triangular Numbers,80.02147403,0.767075849
Square,14,7,Triangular Numbers,84.27264842,0.851169834
Square,14,8,Triangular Numbers,82.97970828,0.852218863
Square,14,9,Triangular Numbers,86.04486824,0.90056659
Square,14,10,Triangular Numbers,84.01211859,0.870508355
Square,14,11,Triangular Numbers,89.14692015,0.898523481
Square,14,12,Triangular Numbers,89.72674165,0.921256172
Square,14,13,Triangular Numbers,92.11591959,0.928945518
Square,14,14,Triangular Numbers,90.84612571,0.953918058
Square,14,15,Triangular Numbers,93.78244158,0.98735153
Square,15,5,Triangular Numbers,77.58670193,0.804912734
Square,15,6,Triangular Numbers,81.7521267,0.836719285
Square,15,7,Triangular Numbers,84.6126398,0.855162866
Square,15,8,Triangular Numbers,88.03650578,0.879512947
Square,15,9,Triangular Numbers,88.2708295,0.878225463
Square,15,10,Triangular Numbers,86.34683823,0.895262432
Square,15,11,Triangular Numbers,93.99726263,0.893942453
Square,15,12,Triangular Numbers,89.56196473,0.949542431
Square,15,13,Triangular Numbers,92.7321537,0.939112628
Square,15,14,Triangular Numbers,91.57107584,0.977955685
Square,15,15,Triangular Numbers,95.10001656,0.999611658
Cube,5,5,Fibonacci,65.41746445,0.60864234
Cube,5,6,Fibonacci,66.74813607,0.627753583
Cube,5,7,Fibonacci,69.68049832,0.631501202
Cube,5,8,Fibonacci,68.86716734,0.679233091
Cube,5,9,Fibonacci,71.48878735,0.665071903
Cube,5,10,Fibonacci,72.11475403,0.723783896
Cube,5,11,Fibonacci,75.25802202,0.711530255
Cube,5,12,Fibonacci,75.92657757,0.75073701
Cube,5,13,Fibonacci,75.61640192,0.759590165
Cube,5,14,Fibonacci,79.44042103,0.773277495
Cube,5,15,Fibonacci,80.52503786,0.78849975
Cube,6,5,Fibonacci,64.96628738,0.596551624
Cube,6,6,Fibonacci,68.04829166,0.638108423
Cube,6,7,Fibonacci,66.07948296,0.671846909
Cube,6,8,Fibonacci,72.391505,0.699103642
Cube,6,9,Fibonacci,73.12499089,0.746884178
Cube,6,10,Fibonacci,72.11366985,0.692180159
Cube,6,11,Fibonacci,75.30344525,0.722343437
Cube,6,12,Fibonacci,75.07548634,0.773915431
Cube,6,13,Fibonacci,79.57750857,0.789642994
Cube,6,14,Fibonacci,81.71680932,0.805378798
Cube,6,15,Fibonacci,81.84422202,0.824293022
Cube,7,5,Fibonacci,68.81077795,0.644894555
Cube,7,6,Fibonacci,68.84240697,0.659621195
Cube,7,7,Fibonacci,72.79748402,0.654325387
Cube,7,8,Fibonacci,73.37284583,0.675134525
Cube,7,9,Fibonacci,74.29998802,0.753595832
Cube,7,10,Fibonacci,75.87483027,0.723627488
Cube,7,11,Fibonacci,75.02073221,0.781263441
Cube,7,12,Fibonacci,77.75327703,0.772860873
