convolution_series,n_convolution,n_dense,dense_series,accuracy,f1_score
Square,11,8,Square,78.88327725,0.798899946
Square,11,9,Square,79.47717417,0.804299508
Square,11,10,Square,81.84294568,0.809094992
Square,11,11,Square,83.44699167,0.861473235
Square,11,12,Square,83.45258608,0.836573389
Square,11,13,Square,87.12302437,0.83569592
Square,11,14,Square,88.38817855,0.894247742
Square,11,15,Square,87.74486866,0.920235211
Square,12,5,Square,73.43265454,0.752439427
Square,12,6,Square,77.59476911,0.734655376
Square,12,7,Square,77.33212342,0.801000554
Square,12,8,Square,80.13401056,0.800561688
Square,12,9,Square,81.39020387,0.797460573
Square,12,10,Square,83.54562384,0.837886534
Square,12,11,Square,84.90424385,0.864979803
Square,12,12,Square,88.32853149,0.897965175
Square,12,13,Square,86.96510137,0.901448875
Square,12,14,Square,89.21245412,0.953234512
Square,12,15,Square,89.64198499,0.973754169
Square,13,5,Square,78.73857756,0.761938241
Square,13,6,Square,79.04891111,0.763715505
Square,13,7,Square,83.21374986,0.783666904
Square,13,8,Square,80.5921798,0.819465816
Square,13,9,Square,83.0300444,0.811222859
Square,13,10,Square,84.76033629,0.876169374
Square,13,11,Square,86.82122793,0.874616398
Square,13,12,Square,88.09728994,0.928529538
Square,13,13,Square,91.00684344,0.944557315
Square,13,14,Square,87.06010038,0.933625562
Square,13,15,Square,89.33687568,0.961262351
Square,14,5,Square,80.01002761,0.760219442
Square,14,6,Square,81.66364435,0.815886881
Square,14,7,Square,81.68731938,0.806273643
Square,14,8,Square,83.0001888,0.841165792
Square,14,9,Square,83.34143636,0.837804582
Square,14,10,Square,86.34437317,0.901331644
Square,14,11,Square,85.92775683,0.918285746
Square,14,12,Square,86.98931648,0.960362814
Square,14,13,Square,89.16640334,0.926676945
Square,14,14,Square,89.29861309,0.994481275
Square,14,15,Square,94.38279565,0.956665597
Square,15,5,Square,78.75088957,0.768109635
Square,15,6,Square,80.97360004,0.792008025
Square,15,7,Square,82.92165314,0.82449291
Square,15,8,Square,81.98386912,0.832009715
Square,15,9,Square,85.71658451,0.88682223
Square,15,10,Square,88.31605906,0.870532578
Square,15,11,Square,88.84724639,0.892622331
Square,15,12,Square,90.75302634,0.933734048
Square,15,13,Square,92.69385523,0.95933223
Square,15,14,Square,91.77077658,0.969447932
Square,15,15,Square,93.81851171,0.97839017
Square,5,5,Cube,65.67341504,0.597686594
Square,5,6,Cube,65.94594185,0.63418768
Square,5,7,Cube,67.73222356,0.66420927
Square,5,8,Cube,69.38004346,0.637160272
Square,5,9,Cube,73.10632553,0.694380236
Square,5,10,Cube,70.66066214,0.687805613
Square,5,11,Cube,73.08583795,0.717128416
Square,5,12,Cube,71.90095156,0.733169014
Square,5,13,Cube,77.32641572,0.752460114
Square,5,14,Cube,77.45866661,0.773013601
Square,5,15,Cube,77.69113102,0.785797032
Square,6,5,Cube,65.44153776,0.630570437
Square,6,6,Cube,67.30307198,0.637747728
Square,6,7,Cube,73.24270562,0.648625759
Square,6,8,Cube,70.326539,0.66625121
Square,6,9,Cube,75.35315447,0.724605117
Square,6,10,Cube,73.8088506,0.708526145
Square,6,11,Cube,76.48803212,0.741112241
Square,6,12,Cube,77.72392036,0.76899742
Square,6,13,Cube,80.56381659,0.750608234
Square,6,14,Cube,79.496394,0.795954371
Square,6,15,Cube,81.53177939,0.814378729
Square,7,5,Cube,67.74403667,0.638524672
Square,7,6,Cube,69.66346342,0.667834973
Square,7,7,Cube,71.16404941,0.648242452
Square,7,8,Cube,74.40435219,0.725785964
Square,7,9,Cube,76.90940318,0.724778155
Square,7,10,Cube,74.0057676,0.76097667
Square,7,11,Cube,76.9162943,0.767744465
Square,7,12,Cube,78.79831515,0.806806276
Square,7,13,Cube,81.65149349,0.813016286
Square,7,14,Cube,81.09786307,0.821628451
Square,7,15,Cube,81.3657948,0.871701281
Square,8,5,Cube,69.54915926,0.637446361
Square,8,6,Cube,71.69704401,0.681165689
Square,8,7,Cube,73.26084316,0.67659266
Square,8,8,Cube,74.33116727,0.711386916
Square,8,9,Cube,74.689164,0.766585702
Square,8,10,Cube,78.46940916,0.772130764
Square,8,11,Cube,78.33129854,0.801590344
Square,8,12,Cube,80.03151763,0.761130047
Square,8,13,Cube,83.6121757,0.835309268
Square,8,14,Cube,83.94462742,0.844335417
Square,8,15,Cube,83.86495019,0.858028421
Square,9,5,Cube,69.44089622,0.703316635
Square,9,6,Cube,73.76336749,0.700133928
Square,9,7,Cube,72.87880465,0.690160065
Square,9,8,Cube,74.8864739,0.716015256
Square,9,9,Cube,76.66575287,0.775401744
Square,9,10,Cube,76.52515573,0.803607693
Square,9,11,Cube,79.21534291,0.789718799
Square,9,12,Cube,83.15918,0.836739238
Square,9,13,Cube,82.37488929,0.861475489
Square,9,14,Cube,80.50086107,0.85866451
Square,9,15,Cube,86.68391439,0.867770407
Square,10,5,Cube,72.49195757,0.679177287
Square,10,6,Cube,73.24288626,0.71938362
Square,10,7,Cube,75.23346341,0.768275578
Square,10,8,Cube,77.00627339,0.782379448
Square,10,9,Cube,77.39926864,0.77071341
Square,10,10,Cube,80.88470091,0.774331174
Square,10,11,Cube,80.33878743,0.867786826
Square,10,12,Cube,81.67059335,0.856097449
Square,10,13,Cube,83.35353814,0.848068962
Square,10,14,Cube,86.47130793,0.887477269
Square,10,15,Cube,86.94310756,0.904347006
Square,11,5,Cube,72.21027796,0.751280974
Square,11,6,Cube,76.14872766,0.752257804
Square,11,7,Cube,76.39789669,0.762331719
Square,11,8,Cube,77.20921587,0.791765671
Square,11,9,Cube,79.91119278,0.790112337
Square,11,10,Cube,81.51004732,0.835099817
Square,11,11,Cube,80.12155621,0.823392625
Square,11,12,Cube,85.65947842,0.859029427
Square,11,13,Cube,85.01790704,0.884968437
Square,11,14,Cube,86.11359638,0.881614608
Square,11,15,Cube,88.1249741,0.912939608
Square,12,5,Cube,75.93235862,0.747948403
Square,12,6,Cube,74.46265907,0.751219201
Square,12,7,Cube,79.16868155,0.778692116
Square,12,8,Cube,77.45421157,0.785764819
Square,12,9,Cube,79.88612044,0.846770292
Square,12,10,Cube,83.00018126,0.856998553
Square,12,11,Cube,86.84825007,0.864892329
Square,12,12,Cube,87.90823739,0.901925643
Square,12,13,Cube,85.43152673,0.896027414
Square,12,14,Cube,87.46724799,0.928129295
Square,12,15,Cube,92.47126466,0.910390967
Square,13,5,Cube,74.93280049,0.757667259
Square,13,6,Cube,75.72035538,0.768678682
Square,13,7,Cube,80.69181633,0.817259545
Square,13,8,Cube,83.02662951,0.830254239
Square,13,9,Cube,83.29836681,0.824696172
Square,13,10,Cube,85.1838749,0.844726972
Square,13,11,Cube,84.95703693,0.904802391
Square,13,12,Cube,86.32498241,0.907639727
Square,13,13,Cube,89.06559726,0.931036623
Square,13,14,Cube,90.50858416,0.943603873
Square,13,15,Cube,90.22658676,0.970351839
Square,14,5,Cube,77.17407097,0.757714731
Square,14,6,Cube,80.56308222,0.796118576
Square,14,7,Cube,82.9111277,0.825526215
Square,14,8,Cube,81.3239344,0.841992642
Square,14,9,Cube,87.05259597,0.887721949
Square,14,10,Cube,85.61176699,0.861323262
Square,14,11,Cube,87.0876848,0.935909349
Square,14,12,Cube,90.58040696,0.91357562
Square,14,13,Cube,89.09918762,0.984969646
Square,14,14,Cube,89.47509282,0.98824759
Square,14,15,Cube,94.99826219,0.970615667
Square,15,5,Cube,81.68238474,0.781524785
Square,15,6,Cube,79.27649789,0.838732821
Square,15,7,Cube,83.23958498,0.844291666
Square,15,8,Cube,86.08664755,0.89518248
Square,15,9,Cube,87.4521009,0.874909386
Square,15,10,Cube,87.81644591,0.888314717
Square,15,11,Cube,87.99220462,0.946847552
Square,15,12,Cube,90.92227719,0.948600808
Square,15,13,Cube,92.43393331,0.945366788
Square,15,14,Cube,93.3175266,0.975597249
Square,15,15,Cube,96.8920866,0.949790829
Square,5,5,Prime Numbers,67.3977336,0.616214875
Square,5,6,Prime Numbers,66.67412013,0.636545898
Square,5,7,Prime Numbers,68.34801748,0.641060982
Square,5,8,Prime Numbers,70.79113031,0.632132327
Square,5,9,Prime Numbers,71.43031576,0.681804395
Square,5,10,Prime Numbers,72.97242583,0.708676426
Square,5,11,Prime Numbers,73.58792779,0.685232785
Square,5,12,Prime Numbers,76.52644281,0.716505905
Square,5,13,Prime Numbers,73.99487974,0.75021269
Square,5,14,Prime Numbers,80.72336562,0.796753693
Square,5,15,Prime Numbers,82.38820351,0.793105238
Square,6,5,Prime Numbers,67.9569662,0.631131896
Square,6,6,Prime Numbers,68.27505197,0.645498979
Square,6,7,Prime Numbers,71.61524751,0.638630384
Square,6,8,Prime Numbers,71.13029707,0.670774578
Square,6,9,Prime Numbers,73.59195567,0.714212615
Square,6,10,Prime Numbers,73.41701952,0.756223643
Square,6,11,Prime Numbers,74.13291102,0.731535386
Square,6,12,Prime Numbers,76.28599315,0.754513549
Square,6,13,Prime Numbers,79.31986842,0.771813281
Square,6,14,Prime Numbers,78.9843628,0.772857591
Square,6,15,Prime Numbers,79.98569967,0.832334733
Square,7,5,Prime Numbers,69.24231475,0.646588462
Square,7,6,Prime Numbers,71.51841607,0.690676264
Square,7,7,Prime Numbers,68.65710353,0.68214377
Square,7,8,Prime Numbers,70.36761198,0.704279033
Square,7,9,Prime Numbers,74.37447335,0.703362735
Square,7,10,Prime Numbers,76.38648037,0.746183737
Square,7,11,Prime Numbers,77.29248752,0.716411756
Square,7,12,Prime Numbers,79.3407636,0.752854474
Square,7,13,Prime Numbers,78.7046599,0.830238211
Square,7,14,Prime Numbers,80.23400162,0.827188484
Square,7,15,Prime Numbers,85.07450686,0.846849396
Square,8,5,Prime Numbers,71.92937844,0.676042561
Square,8,6,Prime Numbers,72.69849757,0.691368205
Square,8,7,Prime Numbers,73.06090011,0.674101309
Square,8,8,Prime Numbers,74.23362458,0.718854401
Square,8,9,Prime Numbers,75.58526389,0.735546171
Square,8,10,Prime Numbers,75.39139469,0.766568925
Square,8,11,Prime Numbers,78.49897147,0.786336883
Square,8,12,Prime Numbers,79.04220598,0.783763784
Square,8,13,Prime Numbers,80.02116316,0.828109849
Square,8,14,Prime Numbers,84.71086799,0.815696284
Square,8,15,Prime Numbers,82.07980939,0.843758248
Square,9,5,Prime Numbers,66.90473096,0.671628565
Square,9,6,Prime Numbers,71.2585373,0.695383003
Square,9,7,Prime Numbers,73.49439951,0.763950072
Square,9,8,Prime Numbers,75.98299886,0.744597785
Square,9,9,Prime Numbers,75.15790244,0.809905842
Square,9,10,Prime Numbers,76.96083539,0.744993149
Square,9,11,Prime Numbers,78.58388884,0.781976639
Square,9,12,Prime Numbers,82.78413183,0.815937454
Square,9,13,Prime Numbers,84.99132247,0.877600216
Square,9,14,Prime Numbers,84.69315724,0.834726974
Square,9,15,Prime Numbers,87.07963507,0.858174961
Square,10,5,Prime Numbers,73.23267849,0.703841201
Square,10,6,Prime Numbers,73.69477846,0.683681116
Square,10,7,Prime Numbers,76.48435428,0.701231561
Square,10,8,Prime Numbers,76.09890351,0.773551103
Square,10,9,Prime Numbers,78.83590431,0.790167697
Square,10,10,Prime Numbers,81.49279104,0.773109061
Square,10,11,Prime Numbers,83.93019395,0.792659836
Square,10,12,Prime Numbers,84.42212651,0.839109697
Square,10,13,Prime Numbers,83.94021663,0.895702617
Square,10,14,Prime Numbers,88.33548459,0.888098178
Square,10,15,Prime Numbers,89.34546857,0.952907
Square,11,5,Prime Numbers,71.84041206,0.726459459
Square,11,6,Prime Numbers,74.56661398,0.728888658
Square,11,7,Prime Numbers,77.81508949,0.771961228
Square,11,8,Prime Numbers,77.67995906,0.774054519
Square,11,9,Prime Numbers,79.69630992,0.803274516
Square,11,10,Prime Numbers,81.83087948,0.780846567
Square,11,11,Prime Numbers,83.07932112,0.818204534
Square,11,12,Prime Numbers,85.19472235,0.856945842
Square,11,13,Prime Numbers,87.27181004,0.845787708
Square,11,14,Prime Numbers,87.6864165,0.943135983
Square,11,15,Prime Numbers,89.56321367,0.934841182
Square,12,5,Prime Numbers,73.53020191,0.790331956
Square,12,6,Prime Numbers,77.83017714,0.741323117
Square,12,7,Prime Numbers,79.65875275,0.785125775
Square,12,8,Prime Numbers,82.28127543,0.84450361
Square,12,9,Prime Numbers,81.62340081,0.811717786
Square,12,10,Prime Numbers,82.59627146,0.839007731
Square,12,11,Prime Numbers,86.83955344,0.842169088
Square,12,12,Prime Numbers,85.08853862,0.894937671
Square,12,13,Prime Numbers,85.8980538,0.917254981
Square,12,14,Prime Numbers,89.27792862,0.938389629
Square,12,15,Prime Numbers,88.74660639,0.935301529
Square,13,5,Prime Numbers,76.51159577,0.769366706
Square,13,6,Prime Numbers,76.45544449,0.768622503
Square,13,7,Prime Numbers,82.73290295,0.82593701
Square,13,8,Prime Numbers,81.42584435,0.857378102
Square,13,9,Prime Numbers,84.01232795,0.845821385
Square,13,10,Prime Numbers,85.1329875,0.832733269
Square,13,11,Prime Numbers,87.48663264,0.825121762
Square,13,12,Prime Numbers,86.52358921,0.942118496
Square,13,13,Prime Numbers,89.30099287,0.929629679
Square,13,14,Prime Numbers,90.41923996,0.94260128
Square,13,15,Prime Numbers,93.59216087,0.987679771
Square,14,5,Prime Numbers,78.42796748,0.757419243
Square,14,6,Prime Numbers,77.35574304,0.77584504
Square,14,7,Prime Numbers,81.10738441,0.829857998
Square,14,8,Prime Numbers,82.79000769,0.83311002
Square,14,9,Prime Numbers,86.18570182,0.864146828
Square,14,10,Prime Numbers,86.33977173,0.911299114
Square,14,11,Prime Numbers,89.72721649,0.885918014
Square,14,12,Prime Numbers,90.75037147,0.949959336
Square,14,13,Prime Numbers,89.45184355,0.923189746
Square,14,14,Prime Numbers,94.60689308,0.954465692
Square,14,15,Prime Numbers,92.39767307,0.9921824
Square,15,5,Prime Numbers,79.57870216,0.771896772
Square,15,6,Prime Numbers,79.40975603,0.793618338
Square,15,7,Prime Numbers,85.24802526,0.888853673
Square,15,8,Prime Numbers,82.50914071,0.856380067
Square,15,9,Prime Numbers,86.69537677,0.857763289
Square,15,10,Prime Numbers,88.14249121,0.88256802
Square,15,11,Prime Numbers,89.56910436,0.909802696
Square,15,12,Prime Numbers,88.91475,0.931757547
Square,15,13,Prime Numbers,91.39654559,0.949625595
Square,15,14,Prime Numbers,94.99919887,0.961263801
Square,15,15,Prime Numbers,95.37725072,1.000503441
Square,5,5,Ramanujan Summation,66.31450083,0.605323146
Square,5,6,Ramanujan Summation,65.45069396,0.617537157
Square,5,7,Ramanujan Summation,67.29197725,0.613030486
Square,5,8,Ramanujan Summation,68.85764852,0.646701188
Square,5,9,Ramanujan Summation,69.17696839,0.697636461
Square,5,10,Ramanujan Summation,73.23269231,0.677809503
Square,5,11,Ramanujan Summation,74.99052051,0.70802767
Square,5,12,Ramanujan Summation,76.4463839,0.749351961
Square,5,13,Ramanujan Summation,76.57889766,0.745006651
Square,5,14,Ramanujan Summation,79.39034371,0.766457735
Square,5,15,Ramanujan Summation,76.80019712,0.760278625
Square,6,5,Ramanujan Summation,66.61780302,0.610752789
Square,6,6,Ramanujan Summation,68.60045856,0.657749698
Square,6,7,Ramanujan Summation,70.10856226,0.656208121
Square,6,8,Ramanujan Summation,69.92021388,0.681187239
Square,6,9,Ramanujan Summation,73.84371337,0.677028684
Square,6,10,Ramanujan Summation,74.43176558,0.69012124
Square,6,11,Ramanujan Summation,74.40454603,0.739184307
Square,6,12,Ramanujan Summation,75.20253017,0.752053622
Square,6,13,Ramanujan Summation,77.23240877,0.785643564
Square,6,14,Ramanujan Summation,79.80576304,0.788140988
Square,6,15,Ramanujan Summation,80.4989377,0.815793784
Square,7,5,Ramanujan Summation,69.45512721,0.62556584
Square,7,6,Ramanujan Summation,68.63128064,0.665579865
Square,7,7,Ramanujan Summation,70.87727932,0.689817351
Square,7,8,Ramanujan Summation,71.3304691,0.716497303
Square,7,9,Ramanujan Summation,76.03253286,0.703417372
Square,7,10,Ramanujan Summation,78.11208983,0.76097501
Square,7,11,Ramanujan Summation,77.04040562,0.739108116
Square,7,12,Ramanujan Summation,79.10066819,0.773689761
Square,7,13,Ramanujan Summation,77.51913284,0.812348565
Square,7,14,Ramanujan Summation,84.27927602,0.814578688
Square,7,15,Ramanujan Summation,82.95389099,0.826193804
Square,8,5,Ramanujan Summation,72.55602907,0.650261729
Square,8,6,Ramanujan Summation,70.83286502,0.694709812
Square,8,7,Ramanujan Summation,72.46264977,0.70083031
Square,8,8,Ramanujan Summation,73.33405543,0.728232025
Square,8,9,Ramanujan Summation,75.00805016,0.777009098
Square,8,10,Ramanujan Summation,76.30623147,0.756762933
Square,8,11,Ramanujan Summation,78.32899046,0.758181734
Square,8,12,Ramanujan Summation,79.05031783,0.777246122
Square,8,13,Ramanujan Summation,82.62153227,0.816170499
Square,8,14,Ramanujan Summation,81.10051508,0.828906572
Square,8,15,Ramanujan Summation,84.36075685,0.857277081
Square,9,5,Ramanujan Summation,71.51435268,0.646450074
Square,9,6,Ramanujan Summation,71.21244372,0.706690584
Square,9,7,Ramanujan Summation,75.62295419,0.710172166
Square,9,8,Ramanujan Summation,75.44148878,0.675641826
Square,9,9,Ramanujan Summation,77.24765308,0.765404344
Square,9,10,Ramanujan Summation,80.2016532,0.752191748
Square,9,11,Ramanujan Summation,81.19104804,0.800800589
Square,9,12,Ramanujan Summation,82.22856957,0.812298235
Square,9,13,Ramanujan Summation,83.71507223,0.820996294
Square,9,14,Ramanujan Summation,82.8236463,0.859965876
Square,9,15,Ramanujan Summation,87.00808833,0.938457035
Square,10,5,Ramanujan Summation,73.58582907,0.704337057
Square,10,6,Ramanujan Summation,75.40043928,0.702156707
Square,10,7,Ramanujan Summation,76.60165466,0.786949919
Square,10,8,Ramanujan Summation,77.17631262,0.75397276
Square,10,9,Ramanujan Summation,76.27608294,0.774942944
Square,10,10,Ramanujan Summation,80.19437529,0.812393421
Square,10,11,Ramanujan Summation,81.49701613,0.791065155
Square,10,12,Ramanujan Summation,86.43937135,0.831733172
Square,10,13,Ramanujan Summation,83.77331644,0.83585258
Square,10,14,Ramanujan Summation,85.65621368,0.859391078
Square,10,15,Ramanujan Summation,85.76566392,0.858530035
Square,11,5,Ramanujan Summation,75.21657097,0.737083931
Square,11,6,Ramanujan Summation,74.37832503,0.715427561
Square,11,7,Ramanujan Summation,77.18889207,0.745704463
Square,11,8,Ramanujan Summation,79.91253231,0.773861462
Square,11,9,Ramanujan Summation,80.9502728,0.793412215
Square,11,10,Ramanujan Summation,80.18233397,0.876908472
Square,11,11,Ramanujan Summation,81.54231705,0.849055278
Square,11,12,Ramanujan Summation,83.65324923,0.855773089
Square,11,13,Ramanujan Summation,82.75844439,0.906093241
Square,11,14,Ramanujan Summation,86.56970525,0.870666299
Square,11,15,Ramanujan Summation,90.51740086,0.922798026
Square,12,5,Ramanujan Summation,71.19025993,0.726942602
Square,12,6,Ramanujan Summation,77.69225933,0.741378837
Square,12,7,Ramanujan Summation,75.42701244,0.796696508
Square,12,8,Ramanujan Summation,79.39996869,0.81718494
Square,12,9,Ramanujan Summation,81.61902571,0.785336006
Square,12,10,Ramanujan Summation,81.36829226,0.830923681
Square,12,11,Ramanujan Summation,87.05391947,0.866148325
Square,12,12,Ramanujan Summation,85.67057512,0.8468748
Square,12,13,Ramanujan Summation,86.92211833,0.856519283
Square,12,14,Ramanujan Summation,87.37854285,0.887774274
Square,12,15,Ramanujan Summation,90.62138041,0.950798546
Square,13,5,Ramanujan Summation,77.73692092,0.757484616
Square,13,6,Ramanujan Summation,76.01462529,0.73373925
Square,13,7,Ramanujan Summation,81.46302252,0.791403437
Square,13,8,Ramanujan Summation,79.98374206,0.814402502
Square,13,9,Ramanujan Summation,80.53912233,0.858222255
Square,13,10,Ramanujan Summation,85.39118247,0.866480616
Square,13,11,Ramanujan Summation,85.00350867,0.887463391
Square,13,12,Ramanujan Summation,85.41922001,0.898785373
Square,13,13,Ramanujan Summation,91.83149137,0.979782654
Square,13,14,Ramanujan Summation,89.63011839,0.927005801
Square,13,15,Ramanujan Summation,92.06927777,0.952726837
Square,14,5,Ramanujan Summation,79.23001053,0.782465557
Square,14,6,Ramanujan Summation,79.49443429,0.769700331
Square,14,7,Ramanujan Summation,81.31221488,0.821164747
Square,14,8,Ramanujan Summation,80.03526796,0.800187417
Square,14,9,Ramanujan Summation,84.65411113,0.855847162
Square,14,10,Ramanujan Summation,85.38534993,0.908510373
Square,14,11,Ramanujan Summation,85.30210953,0.908557196
Square,14,12,Ramanujan Summation,86.92141393,0.921101204
Square,14,13,Ramanujan Summation,93.17757507,0.957651187
Square,14,14,Ramanujan Summation,93.06761309,0.971195849
Square,14,15,Ramanujan Summation,93.78895549,0.957239066
Square,15,5,Ramanujan Summation,79.2385928,0.750752142
Square,15,6,Ramanujan Summation,83.19002537,0.84722669
Square,15,7,Ramanujan Summation,84.11563793,0.864076247
Square,15,8,Ramanujan Summation,84.03426202,0.848043501
Square,15,9,Ramanujan Summation,86.9087334,0.883016733
Square,15,10,Ramanujan Summation,88.60315994,0.92964382
Square,15,11,Ramanujan Summation,88.87162941,0.917450372
Square,15,12,Ramanujan Summation,91.42806637,0.911520982
Square,15,13,Ramanujan Summation,92.22600328,0.954527186
Square,15,14,Ramanujan Summation,93.80016821,0.958347455
Square,15,15,Ramanujan Summation,93.72168551,1.030582477
Square,5,5,Triangular Numbers,66.98888272,0.569298231
Square,5,6,Triangular Numbers,67.04136643,0.625134639
Square,5,7,Triangular Numbers,68.2626377,0.622227929
Square,5,8,Triangular Numbers,69.66578007,0.611058695
Square,5,9,Triangular Numbers,68.67190762,0.682613002
Square,5,10,Triangular Numbers,71.36439639,0.700810164
Square,5,11,Triangular Numbers,71.87769391,0.730718398
Square,5,12,Triangular Numbers,73.41923899,0.734139554
Square,5,13,Triangular Numbers,75.77124347,0.761650789
Square,5,14,Triangular Numbers,75.96696395,0.818109996
Square,5,15,Triangular Numbers,80.75171586,0.788235248
Square,6,5,Triangular Numbers,66.18570471,0.632282456
Square,6,6,Triangular Numbers,69.69337756,0.638146538
Square,6,7,Triangular Numbers,71.49029862,0.656874725
Square,6,8,Triangular Numbers,71.56794989,0.65438642
Square,6,9,Triangular Numbers,72.77981491,0.641964995
Square,6,10,Triangular Numbers,72.60251591,0.71986009
Square,6,11,Triangular Numbers,74.42432765,0.741028919
Square,6,12,Triangular Numbers,75.29637785,0.762368403
Square,6,13,Triangular Numbers,78.28057482,0.755339107
Square,6,14,Triangular Numbers,81.0730681,0.802470146
Square,6,15,Triangular Numbers,81.33987805,0.84342557
Square,7,5,Triangular Numbers,67.7316068,0.674919428
Square,7,6,Triangular Numbers,67.84812351,0.671471733
Square,7,7,Triangular Numbers,71.46144094,0.707365108
Square,7,8,Triangular Numbers,71.6591764,0.664485239
Square,7,9,Triangular Numbers,73.16572087,0.71962367
Square,7,10,Triangular Numbers,76.84583991,0.7407421
Square,7,11,Triangular Numbers,78.56093207,0.784967889
Square,7,12,Triangular Numbers,78.19594201,0.791713838
Square,7,13,Triangular Numbers,80.26402908,0.780041542
Square,7,14,Triangular Numbers,81.07978786,0.862133366
Square,7,15,Triangular Numbers,83.34695138,0.786127241
Square,8,5,Triangular Numbers,69.69005491,0.650834248
Square,8,6,Triangular Numbers,69.34691985,0.666337059
Square,8,7,Triangular Numbers,74.12183154,0.718722795
Square,8,8,Triangular Numbers,75.13223833,0.703459588
Square,8,9,Triangular Numbers,74.62087138,0.73782619
Square,8,10,Triangular Numbers,77.16986423,0.76037554
Square,8,11,Triangular Numbers,79.48921988,0.79262617
Square,8,12,Triangular Numbers,79.11892167,0.814207357
Square,8,13,Triangular Numbers,83.47243738,0.788039988
Square,8,14,Triangular Numbers,82.29650386,0.812576675
Square,8,15,Triangular Numbers,86.78239968,0.845028114
Square,9,5,Triangular Numbers,69.54890512,0.689714577
Square,9,6,Triangular Numbers,70.06857081,0.76055526
Square,9,7,Triangular Numbers,73.26231635,0.700229162
Square,9,8,Triangular Numbers,75.29768428,0.699624917
Square,9,9,Triangular Numbers,77.71224594,0.761609881
Square,9,10,Triangular Numbers,81.32576171,0.80446296
Square,9,11,Triangular Numbers,81.38470168,0.778494802
Square,9,12,Triangular Numbers,81.20009581,0.804494006
Square,9,13,Triangular Numbers,84.18166044,0.832336025
Square,9,14,Triangular Numbers,86.63372993,0.902075492
Square,9,15,Triangular Numbers,83.63964698,0.88889486
Square,10,5,Triangular Numbers,71.21104189,0.711405135
Square,10,6,Triangular Numbers,73.74366048,0.732084477
Square,10,7,Triangular Numbers,78.8367629,0.736037351
Square,10,8,Triangular Numbers,78.16111799,0.749025574
Square,10,9,Triangular Numbers,77.30396025,0.777694726
Square,10,10,Triangular Numbers,80.24478376,0.817514402
Square,10,11,Triangular Numbers,81.83850517,0.855425438
Square,10,12,Triangular Numbers,83.19494402,0.865532798
Square,10,13,Triangular Numbers,87.27914951,0.851904887
Square,10,14,Triangular Numbers,86.10194977,0.857766579
Square,10,15,Triangular Numbers,86.60101654,0.881166223
Square,11,5,Triangular Numbers,74.67213357,0.734768082
Square,11,6,Triangular Numbers,75.3808785,0.728959317
Square,11,7,Triangular Numbers,78.4813109,0.747481496
Square,11,8,Triangular Numbers,81.63099113,0.774684158
Square,11,9,Triangular Numbers,82.71295473,0.804339536
Square,11,10,Triangular Numbers,82.29279498,0.816256764
Square,11,11,Triangular Numbers,79.91565671,0.82242217
Square,11,12,Triangular Numbers,86.19324152,0.865313627
Square,11,13,Triangular Numbers,86.15455298,0.880481574
Square,11,14,Triangular Numbers,88.71100479,0.941879195
Square,11,15,Triangular Numbers,86.41504256,0.943611514
Square,12,5,Triangular Numbers,71.49060393,0.76292699
Square,12,6,Triangular Numbers,73.78211539,0.758894289
Square,12,7,Triangular Numbers,79.39070559,0.773672799
Square,12,8,Triangular Numbers,79.81652679,0.84173392
Square,12,9,Triangular Numbers,80.72722885,0.801919316
Square,12,10,Triangular Numbers,82.99981792,0.840323107
Square,12,11,Triangular Numbers,84.62142124,0.868245283
Square,12,12,Triangular Numbers,84.53701424,0.889186155
Square,12,13,Triangular Numbers,86.66606419,0.870405616
Square,12,14,Triangular Numbers,92.45430575,0.912699875
Square,12,15,Triangular Numbers,92.00431047,0.926352375
Square,13,5,Triangular Numbers,75.14300991,0.74281214
Square,13,6,Triangular Numbers,78.08186712,0.750819754
Square,13,7,Triangular Numbers,79.83418308,0.781693893
Square,13,8,Triangular Numbers,80.17646845,0.848276418
Square,13,9,Triangular Numbers,83.62923159,0.82057521
Square,13,10,Triangular Numbers,87.08424827,0.892832756
Square,13,11,Triangular Numbers,87.44723886,0.878793616
Square,13,12,Triangular Numbers,85.85344194,0.924192404
Square,13,13,Triangular Numbers,88.75150849,0.929156097
Square,13,14,Triangular Numbers,91.28839875,0.956649037
Square,13,15,Triangular Numbers,89.25908962,0.946619968
Square,14,5,Triangular Numbers,77.02067286,0.773389605
Square,14,6,Triangular Numbers,81.13688751,0.801202713
Square,14,7,Triangular Numbers,79.69748765,0.839623882
Square,14,8,Triangular Numbers,81.71133365,0.83275255
Square,14,9,Triangular Numbers,85.09345974,0.847606671
Square,14,10,Triangular Numbers,86.19792314,0.887093271
Square,14,11,Triangular Numbers,85.13038106,0.914401979
Square,14,12,Triangular Numbers,89.69162092,0.909412892
Square,14,13,Triangular Numbers,91.91696901,0.923837697
Square,14,14,Triangular Numbers,90.85267683,1.009166247
Square,14,15,Triangular Numbers,94.13257355,0.950699083
Square,15,5,Triangular Numbers,77.09112511,0.793154013
Square,15,6,Triangular Numbers,81.12370982,0.817825396
Square,15,7,Triangular Numbers,84.30128951,0.849229624
Square,15,8,Triangular Numbers,83.52693993,0.830422707
Square,15,9,Triangular Numbers,88.25799151,0.855100607
Square,15,10,Triangular Numbers,87.51881875,0.907136998
